event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud,extra_column
e9b47c6b-8c50-4a5b-bfb2-b31691e9e609,509-588-1015x12828,behind,board,True,LTE,2025-03-10 19:49:38,"30.295143478116273,107.65262319434385",reboot,,
3f6c2a79-b29c-4152-aece-3e4c8c23a3db,001-343-266-9620x8688,focus,attorney,True,LTE,2025-04-15 16:56:18,"32.57016658276227,-134.44631687176448",reboot,False,
f1144e34-5264-415a-90c7-4aace8cc3643,569-798-8987x65637,major,eat,True,WiFi,2025-02-03 11:59:14,"-23.064679231429693,-107.72004118394763",reboot,,
326a6269-8192-4e66-9551-c3f004013bf5,(778)529-3993,arm,bar,False,WiFi,2025-04-16 19:43:53,"-53.74574993324948,-82.60093340772671",reboot,False,
274684e5-ba1b-433b-8cd3-edfcc7fd323c,+1-848-645-8930x500,you,draw,False,5G,2025-03-21 19:35:10,"21.22502261545145,145.43643751518482",SIM switch,,
30cec622-94a5-4eaa-87bc-222dc8a8ae9f,(653)966-8966,term,sort,False,5G,2025-02-28 20:07:53,"3.8387504308399514,-161.67850411362463",reboot,False,
5a933c96-ee42-468e-9200-c1631db4e535,(879)901-0974,heavy,discuss,False,5G,2025-02-14 14:32:15,"-5.448554413090093,27.502760149400416",reboot,False,
3c39e526-afed-4b8e-a67f-aabc7198c6da,727-871-3342,front,deep,True,WiFi,2025-02-28 05:53:17,"-52.80426385175993,25.143972968615458",SIM switch,False,
dbd50154-022c-449e-8df6-16fe65c74fb8,+1-547-543-1452,ahead,later,True,WiFi,2025-01-16 02:08:39,"70.70318079966398,17.799314859883992",SIM switch,,
85b1d142-92b3-4271-8986-04e2056388a6,4989650683,today,arrive,True,LTE,2025-02-15 06:23:35,"-33.614276444421485,-70.47896051730358",SIM switch,True,
48b8e7d3-1a0e-41f9-adaa-9cf1af41527c,948-462-9484x15822,might,environment,False,5G,2025-03-01 04:45:15,"10.669256570919714,61.98849895387127",SIM switch,True,
9baedb77-218a-4aac-988e-5815a64a3d11,556-341-9621x954,attorney,involve,True,WiFi,2025-04-16 06:27:18,"53.79065965688412,87.83358250457889",SIM switch,True,
a41f4e8e-bf24-4424-b60c-59aa65c99b12,6207031848,court,support,False,5G,2025-02-25 17:17:03,"53.27775145414617,90.92007414045855",SIM switch,False,
69973264-d9a6-4acd-af3d-81074864f7cb,(584)380-0271,night,produce,True,5G,2025-04-26 19:28:04,"-15.000940793823418,-118.29681927583925",SIM switch,True,
467a9e24-3a18-46f7-8f90-e492052d9d9b,923.616.9877x652,view,page,True,5G,2025-04-05 22:11:26,"-63.47060069609604,-149.3697339098509",SIM switch,False,
4ad9be00-c3e5-4881-9056-962002ddbc2d,963.563.9097,real,least,False,5G,2025-02-28 16:01:10,"3.0383622990791395,160.70662668629313",reboot,True,
4a8ec7e8-492a-4b9b-af08-d4b5ba75261d,+1-589-458-4315x7733,agent,central,True,5G,2025-03-02 21:06:27,"-58.725719425780596,42.69263913108864",SIM switch,,
9e2618d4-dcb0-455e-b5f2-a5f9d97b45bd,+1-526-784-4960x57968,go,bar,True,5G,2025-03-24 06:15:12,"41.84006410515127,-139.42814717239455",reboot,False,
6c47f505-ce11-4518-aba8-d68802027f26,513-260-4693,of,every,False,5G,2025-01-27 00:55:40,"0.13109272089263868,4.401441991600649",SIM switch,True,
7746d6b6-94f1-4a33-bb0f-937a2216c0ca,+1-325-707-1250,suddenly,Mr,False,WiFi,2025-03-31 05:27:42,"75.67158573056625,-100.54102072309492",reboot,False,
4963f4aa-10af-458f-9ef5-1d297b021901,5069868300,politics,cut,True,WiFi,2025-01-26 04:33:17,"-62.32734604740983,-66.82714525632676",SIM switch,True,
643daabb-d34c-4a91-a61f-5bbb61f397ab,001-893-879-6282,store,though,True,LTE,2025-02-14 20:05:32,"20.704817916334306,97.4330275926389",reboot,,
6f180c78-eda5-4356-ae73-c14937ae3e0b,001-731-750-4893x8671,on,lot,False,WiFi,2025-02-15 07:58:58,"-66.94731286060724,74.71527869303395",reboot,,
759798b0-a716-4502-a5c7-bbd2ebefdd17,984-711-9306,physical,remember,True,5G,2025-03-22 17:41:15,"-30.68413255671924,141.40021442011277",SIM switch,,
a64069b9-bc8a-418e-99cc-26dd7cec2678,001-311-479-5911x8197,wish,look,False,WiFi,2025-01-25 09:17:00,"24.048811562087437,152.35035732356613",SIM switch,True,
e1a7516c-57cc-4b63-a4ae-d92ef32a8f1b,859-934-3690,star,out,True,LTE,2025-01-05 15:01:26,"-82.17536236132916,-25.919250250835063",reboot,True,
e80e54b9-2407-4996-b97a-336e91ffd7c5,399.751.2726x70134,town,keep,True,5G,2025-03-30 23:11:53,"57.052649805900955,-82.12571409643367",SIM switch,,
026d7895-9f41-4a87-9956-92cb8ed35156,699.901.0599,cut,land,True,5G,2025-04-19 07:43:21,"58.17193679328744,2.6737467614608477",reboot,,
1f417aa0-b18c-4d78-8a51-843f3b3a67a2,(933)919-8058,something,down,False,WiFi,2025-04-27 06:56:14,"67.04161500829323,-135.50975950086035",reboot,False,
19ea4f76-18f2-4b23-8bd4-d98f2bf3a247,001-285-660-5015x4957,different,weight,True,LTE,2025-01-02 09:52:54,"-58.52500793721972,-156.0207520497172",SIM switch,True,
1b7b4567-e59b-4bfa-8be5-097a9c58a74c,307-660-2425,former,unit,True,WiFi,2025-01-09 21:13:14,"41.21829364604298,-84.27703566908149",reboot,True,
fa866c7c-bcf3-4b2a-9349-1bdd0770665d,+1-660-600-9352x679,start,management,True,5G,2025-01-10 16:42:25,"13.677313646484222,-169.60737255879476",reboot,False,
677c1a5e-8ab7-4b15-9577-6d2fc6bbfa78,+1-272-397-9419x7611,body,choose,False,WiFi,2025-04-21 18:23:41,"-6.447191906981729,-54.13185358995567",SIM switch,False,
ab3f93a9-22ac-4cf6-8087-b74ee5e51a31,001-645-605-0426x80464,down,cultural,False,LTE,2025-02-20 12:37:12,"85.56984669197433,-169.30302874854996",SIM switch,True,
3fe0433e-1a22-4c6d-952c-4eeb51e16c09,(810)396-7223,off,tough,False,5G,2025-02-21 00:41:02,"45.55228891127979,-143.9072457824322",reboot,False,
8a630f36-f497-41d1-941d-6d1915fded37,001-791-386-0754x7087,hit,first,False,WiFi,2025-04-17 22:09:16,"-43.26216214554192,179.07535146478136",reboot,,
87674a93-8937-4d49-9a1e-15c2846c4f66,370-582-3086x229,course,Democrat,False,LTE,2025-02-18 03:54:15,"-28.7061623056642,13.357891309455567",SIM switch,False,
b2b8a016-42f5-414c-818f-23cfcb9ba182,746-359-1713x070,last,at,True,5G,2025-03-02 15:59:04,"-2.864648037124823,-49.74253678680711",reboot,True,
715dde2e-9214-4706-b4d5-2165c9887a12,7252103988,market,deep,True,WiFi,2025-03-23 10:40:05,"-84.55705266160027,36.32917962934479",SIM switch,False,
f0e277e8-70f7-4c69-907e-cb0447283318,689-869-3359x45307,land,into,True,5G,2025-04-28 04:27:03,"-25.096367234852707,-63.79624912127244",SIM switch,,
03a6a289-877c-4705-b4a9-d273c44a5338,233.980.9115x9421,yard,movement,True,5G,2025-03-15 03:46:04,"-38.19314091382372,65.23351084543984",SIM switch,False,
bf9aac92-f6dd-4701-a0f7-47a6f1e728a6,(735)693-1205,city,buy,True,5G,2025-01-17 03:13:22,"30.06795807126511,126.03378415852632",reboot,True,
c514e98b-474f-4b03-95b5-cbb995944099,001-646-757-0403,tonight,girl,False,LTE,2025-02-05 10:00:01,"-56.01875697580879,117.40311849567769",reboot,,
2517ee92-380a-448e-9c93-8e33dfa425da,001-676-717-1632x4888,somebody,phone,False,5G,2025-02-17 05:08:29,"-3.4120955103841055,145.63428286468593",SIM switch,True,
de966a98-c12c-4970-9c8d-d1eaacc20ef2,366-274-8240,attorney,cup,False,WiFi,2025-04-16 19:57:04,"45.59697915805336,178.58656876059433",SIM switch,False,
32e15d1a-cb64-4e5f-82ab-1186d44da838,538.240.5410x320,good,sometimes,False,WiFi,2025-03-20 11:58:42,"-3.7191763364795065,56.46144100192987",SIM switch,True,
6ce7a6cc-fa8b-4bbb-92c6-5bc7085ce8e3,428-890-8764x326,majority,which,True,LTE,2025-03-16 13:12:15,"20.196468443582177,102.05128235177688",SIM switch,,
4af31408-2e51-4372-b6c5-698a011ca948,522-371-9435,catch,occur,False,5G,2025-02-04 23:48:56,"84.13707591467693,-159.15001630343235",reboot,,
20ec139f-3e72-4dba-80e9-e56169e98851,001-831-359-3637x491,me,debate,False,5G,2025-03-13 01:20:36,"-84.81486094658027,-115.91017024243642",reboot,,
619dfa7e-3377-491a-b19e-5edbf46672cf,(772)699-3498x647,development,individual,False,5G,2025-03-21 10:31:27,"79.14548442707735,121.82506402363572",SIM switch,True,
7b9a3d6d-e56e-44b1-9df1-d4604ca7a169,+1-870-522-7190x3924,doctor,later,False,5G,2025-04-17 15:15:27,"-43.524533517008436,73.06988944431436",SIM switch,False,
6dff0b01-58dc-4e27-972e-bd0a44ebe28c,(876)650-6912,piece,own,False,5G,2025-03-05 00:06:11,"-41.0457835288582,-75.98575705348357",reboot,,
b0318a1b-068f-4b98-b119-db648634bacd,(851)592-9734,case,hour,True,LTE,2025-03-11 13:30:56,"-47.64138849590588,152.6097569965193",SIM switch,,
a322ff6b-baec-459c-9b24-35ef65f02f98,001-707-229-5123x952,may,bit,False,WiFi,2025-02-19 00:53:02,"-32.31831277766084,58.80417170548171",reboot,False,
9bd4011a-5903-4192-8ea6-b98e6aa37133,989.695.7258,official,suffer,False,LTE,2025-01-21 16:11:46,"48.80839988779715,35.53202074865868",reboot,,
574fd07c-77d8-4153-9c15-c621ecc8f484,(522)480-5471x165,government,force,False,LTE,2025-03-31 06:31:26,"-66.896776776182,-47.207873482417426",SIM switch,False,
e57903a6-b6a7-4ac7-91d1-c3e3d31f63ac,(452)421-6455x33280,talk,couple,False,LTE,2025-04-03 05:52:36,"-9.496983590697553,88.81777975865703",SIM switch,True,
3f9612dc-e15b-40d0-9d07-0daf0a0c890a,452-694-6600x99011,himself,painting,True,WiFi,2025-03-17 00:24:28,"-34.13921389162432,-111.5726103004327",SIM switch,False,
e9902fad-6706-4c09-8bdf-fb3ea6675cad,271.851.0319x89858,daughter,agency,True,5G,2025-01-15 17:01:49,"41.932691798904216,-21.7691806345658",reboot,True,
9ec363c3-527a-4706-9209-f4680edc7e9d,001-756-329-2168x980,yet,yourself,False,5G,2025-03-11 02:45:41,"68.99041694511547,-47.92719305621708",reboot,,
c336e2a4-3bcf-4069-b240-c3d1737a599a,001-515-577-0724,week,bill,False,WiFi,2025-03-28 01:10:59,"-16.72924934594778,93.07376532072357",SIM switch,,
e78cacf4-1091-4d6c-8241-19d86104e1c3,+1-381-832-4542x51808,national,other,False,LTE,2025-02-11 09:02:34,"-1.8961035835525877,-94.32657278484584",SIM switch,,
ecb717e2-d094-45d3-a0f7-498cc8d851f1,+1-643-868-9173x88140,people,become,True,WiFi,2025-03-17 19:47:15,"-36.98270895667376,52.99489964303524",reboot,,
89508eb0-89ec-473e-bf9c-67c8fc487f23,(654)664-5971,me,make,False,LTE,2025-04-11 22:12:47,"-56.91762946288081,-81.46072977791574",SIM switch,,
31195827-852d-4bfc-9658-3603e05a75b7,9793707106,television,economy,True,5G,2025-03-27 22:43:01,"55.18774064812729,-26.038524766086653",reboot,False,
09db9f54-0d2a-42cd-9741-818ba15c1a57,235.824.7795x24513,policy,order,True,LTE,2025-02-02 15:39:59,"56.27108400846484,-15.185869304463722",reboot,True,
74185d5c-f5d4-4765-978e-4ed8bd16e365,579.855.8746,science,lot,True,5G,2025-03-07 12:26:42,"-73.92106761883998,-167.34986659133384",SIM switch,True,
084ec09d-f32b-46b5-8520-bd9eaed65593,600.927.6089x6857,cause,truth,True,LTE,2025-02-05 17:56:30,"75.97745937463088,-100.33560789928568",SIM switch,,
88b906f3-2b9d-465f-a334-cf254b61969b,(400)459-2469x94819,president,whole,False,5G,2025-04-02 20:52:21,"71.89171133071827,-173.21682764353244",SIM switch,,
76436baf-aa8c-4941-9f25-aadb97ced6c8,287-696-0044x7868,nor,word,False,LTE,2025-04-15 04:07:58,"-11.432984486737467,151.28257547656062",reboot,False,
81dd488d-6bd0-4240-8aad-2dce219db813,567.401.3197x2458,not,kid,False,LTE,2025-02-18 18:29:16,"8.423156089917413,61.83536284046653",reboot,True,
c53965dc-4296-449e-ab65-d211c65630c0,001-338-579-4766,little,necessary,False,LTE,2025-04-05 15:34:37,"56.009511519313776,-25.791797943733798",reboot,True,
ca30a826-549e-4dd3-906f-be28d48ec18c,(885)789-7913,own,race,True,WiFi,2025-01-13 20:25:01,"29.79446227008168,26.830292633397335",SIM switch,False,
af259031-f24f-4ab7-9434-26dbd6758b9b,629-823-9996x2928,look,small,True,5G,2025-03-29 01:33:14,"-12.882275911066472,153.6385701607357",SIM switch,False,
03ba8b77-b598-4d8b-bfd7-b51dfdc336b9,(245)904-5142x17606,into,scientist,False,LTE,2025-01-28 19:07:12,"-57.28107564694643,-169.93490086436634",reboot,True,
91245676-0b85-4a97-b6d0-6b0c7d5d2c5b,(662)776-2929,everyone,various,True,WiFi,2025-01-11 03:46:02,"-26.578894125787926,-26.450743695983334",reboot,True,
5422e5c4-a092-49ab-a96d-62830e039388,(578)770-7893x902,radio,off,False,LTE,2025-01-20 00:56:38,"-77.86929171805352,-177.88204715574687",SIM switch,False,
09cd3a23-ef21-465b-b73b-7a37d59f4d16,818-404-4989x921,tonight,million,False,WiFi,2025-03-30 16:19:32,"-81.13005695529682,113.02644164461537",SIM switch,False,
80f35e05-daac-45b1-8b3d-cfb46b65ab8c,001-903-916-9356,rich,ability,False,5G,2025-03-10 19:07:42,"1.727291546758238,-140.18491362719936",SIM switch,,
6f295ccb-2abb-4001-b87b-b5aeafe384b4,645-225-2555x917,eight,reach,True,5G,2025-03-24 15:39:49,"26.84462073627172,-81.28486150125954",reboot,True,
4b3c75f2-8265-46ef-b985-2535c09f1885,001-369-844-8509x779,travel,available,True,LTE,2025-01-27 00:43:15,"7.590251281905083,-178.53291262338251",SIM switch,True,
ebcc1246-e55e-44af-a86c-677e3e8fd082,001-497-755-4933x5303,everything,pick,True,WiFi,2025-01-22 04:49:03,"48.83074609941423,-40.872393779337756",reboot,True,
ece6bb78-34bf-482d-9326-84d916e039c1,217.259.2795x38204,always,son,True,LTE,2025-04-02 16:45:02,"-47.86423141329362,63.467779751593326",SIM switch,,
910353e8-a328-4943-ae03-4f8df433754b,649.914.5407x2222,outside,do,False,LTE,2025-01-11 10:34:40,"-14.258927645864404,19.484130582695798",SIM switch,,
e3053902-7182-470c-b919-b8e5b84fcf01,+1-591-265-6152,whole,admit,False,5G,2025-03-23 17:03:43,"60.62138468538711,60.526931325049276",reboot,True,
14a4c0da-7c24-443f-bfe3-686a1b5262e2,3777081369,seat,official,True,5G,2025-01-12 10:28:57,"-39.155229769133236,83.70819931450711",SIM switch,,
2586b7d8-3c21-454e-9e9b-54d1bb735ffb,352-607-4182,clear,member,True,WiFi,2025-04-07 21:30:03,"27.469783800328898,-22.037681848155103",SIM switch,True,
1334b34c-e618-43da-b54e-a90b51bb2d8e,(711)904-6129x41904,debate,watch,True,LTE,2025-02-19 13:53:14,"-75.25459202984015,-29.16322003713529",reboot,,
0a5ae648-c99b-4e20-b553-8596ffef09eb,(578)797-8545,reality,world,True,WiFi,2025-04-21 00:24:48,"-46.222923369788525,60.829225516393194",reboot,True,
70427165-8863-4041-a31b-909bc3e72468,(467)717-1897x98513,foot,middle,False,WiFi,2025-04-23 13:49:38,"-33.97156454435457,116.5061391922174",SIM switch,True,
0dca502f-e240-43fc-80e0-31f179a12937,+1-221-905-0072,maybe,sometimes,True,LTE,2025-01-16 20:40:46,"68.71046976014341,-50.51760072628667",SIM switch,False,
a508785b-f94f-455f-ad03-12097aa40da2,(431)266-8529,democratic,third,True,WiFi,2025-04-09 09:47:35,"-39.94002953678029,32.65070561689993",reboot,,
186dab0f-de51-4723-a651-46b54687a619,543.936.6415x250,town,debate,False,WiFi,2025-01-08 05:38:06,"-83.12588936948463,-153.15003623800055",reboot,,
5f88867a-c0a7-4093-b291-fa746826ebc7,236-921-0053x9667,among,coach,True,5G,2025-01-11 18:16:50,"-49.26536227868877,-155.5251954740504",SIM switch,False,
1e3896f9-bd8f-46be-801c-3d2baf853784,+1-437-888-4857,pay,who,True,WiFi,2025-01-25 06:39:46,"-61.21476560014892,-10.18602840528007",reboot,,
7ef088cb-51b8-4468-a5da-4315e3136572,440-511-8669,speech,Republican,False,5G,2025-02-11 16:39:02,"31.93658001057787,-166.53397700602324",SIM switch,True,
450c1ec9-fd34-4e02-b31c-100ca272a175,409-749-4263,attorney,few,False,WiFi,2025-03-07 05:21:50,"59.52264939108335,133.71645035226408",reboot,False,
a5555c20-4f3a-4747-baa6-40dbeab3d552,(446)824-7774x4243,college,big,True,LTE,2025-02-19 01:49:57,"78.90029432506344,110.74753558660535",reboot,True,
2ad5a9f1-75be-471b-a351-f2c810d4afb0,+1-780-819-4045,increase,summer,True,WiFi,2025-02-04 00:32:45,"2.455169432032477,-13.626147037980331",reboot,True,
dc7ac1ab-026f-4a7b-a060-8f9ccd486bf2,+1-288-393-3842x5766,size,evening,False,WiFi,2025-02-26 19:43:26,"49.85056844771296,139.88987632467496",reboot,False,
814bf35d-b3d2-4b44-9615-4f79a80dc102,001-644-660-6024,go,city,False,5G,2025-02-22 14:32:14,"-10.763901401653143,-151.84549339367464",reboot,,
91b6142e-51ac-4cbc-85ee-ca7764a643d6,(658)739-7721x002,provide,PM,True,5G,2025-03-30 13:59:40,"-30.479844011098507,170.6693375910594",SIM switch,True,
9d405334-eb25-4748-b8f0-84b9f5dde149,001-636-509-7904x6021,whatever,senior,False,WiFi,2025-03-19 19:26:08,"44.017579131780565,-21.28231389125699",reboot,True,
f542f3d1-9e4a-4a11-9dbd-9ee9a559c4ed,(233)552-5228x03519,student,present,False,LTE,2025-02-22 14:12:05,"4.009850327137542,1.9010295388508212",SIM switch,False,
12babceb-edb4-4aa0-a2f7-1f9fab73b4ff,001-203-847-4549x6156,spend,already,True,LTE,2025-03-04 06:58:24,"19.796734303671386,56.35607056543188",SIM switch,False,
f56085af-22ed-44b0-a4d4-cff1e679ee6b,(203)350-6974x6233,culture,news,False,WiFi,2025-01-19 17:40:26,"-12.35716292669187,-28.643225195969308",SIM switch,,
605bb99e-c1ea-4903-a525-e4a9c27c1092,001-230-288-7696x16091,before,phone,False,LTE,2025-01-17 11:06:42,"42.466936436426636,134.45015457154256",reboot,,
c8f676e0-e02a-4bf0-ba13-518f707d93e4,267.738.2922,state,keep,False,LTE,2025-02-25 19:09:26,"55.40999319547444,-150.5983062304217",SIM switch,False,
25da9edf-e866-4e2d-bdb7-d588650bb083,+1-575-491-4551x870,with,young,False,LTE,2025-04-28 20:55:57,"41.863241828126576,120.85373058090039",SIM switch,False,
d17b640e-0525-488a-93c9-7e31340f13a8,001-455-424-3583x166,low,hotel,True,5G,2025-02-09 22:29:37,"-68.23731191428706,-56.62212522832779",SIM switch,False,
28633524-81c3-47bb-ac22-7aad00ef900a,001-930-275-7614x90045,your,either,False,5G,2025-02-16 21:11:36,"6.156296191606984,-60.52944297832835",SIM switch,False,
afec1056-4926-4aa2-ba4c-7eab5f9fb906,377-563-8781x23644,sort,old,False,5G,2025-01-20 15:03:43,"46.736541792366666,23.680178976588962",SIM switch,,
f1018a0c-6bb5-4773-805d-cfe3053163aa,+1-848-343-9206x63902,trade,manager,True,5G,2025-01-24 23:43:29,"-61.12208754949576,-93.57262097964521",SIM switch,True,
61f01e2a-df1f-4c08-bc73-e7e7b88f1a4a,8103501527,special,stay,True,LTE,2025-03-08 21:09:58,"-34.95817654196143,-58.7594304268935",reboot,False,
e91730ba-4b1b-49a6-84ed-662948a6cef5,333.600.3201,sign,remain,True,5G,2025-04-18 14:37:27,"-88.83842523031514,151.0752020055033",SIM switch,True,
4ab700d4-b5ab-42d9-a21b-442609688aec,673-639-6729x0341,adult,soldier,False,LTE,2025-03-16 09:59:34,"66.34684666948678,20.447276589620714",reboot,,
c08d117f-d3b5-4f0a-9254-72d99b2cc006,001-317-490-3940x6909,contain,give,False,5G,2025-02-22 21:21:00,"72.85941331603942,105.37323411350991",reboot,False,
ef560a3f-86a5-47f6-a9e3-4806a8a3ab41,445-699-7736,art,loss,False,5G,2025-01-14 14:44:45,"-74.41390937921015,-85.52400125666519",reboot,True,
0fb86121-4af1-459c-8d65-230a162f02b0,(904)924-4849x65313,stand,business,False,WiFi,2025-04-07 08:48:35,"-85.13290978049288,22.691678899668688",reboot,False,
71b92058-bde6-4d80-a67c-15bce472e008,438.551.2077x376,never,answer,False,LTE,2025-01-06 17:52:21,"10.191488080949355,22.886814323860506",SIM switch,True,
10247c84-1479-4787-b039-9e2d821a7d2e,001-963-444-6365,reach,get,False,WiFi,2025-02-27 00:05:02,"0.11677384103595045,170.55275736977796",SIM switch,,
e2c3db10-b977-42b8-b9f1-94ce4af8ed1d,(565)599-5367x7467,ask,offer,False,LTE,2025-03-17 14:50:51,"-9.442180754469092,97.25781172541684",reboot,,
a22fd77e-d4af-4b39-8a9b-5b7ba7db00fb,001-844-862-9373x6551,never,citizen,True,WiFi,2025-01-13 23:42:22,"1.14176290315595,-51.72338673373295",reboot,False,
667f5ef6-0169-4470-b0ae-874749554388,4347734834,history,cut,True,LTE,2025-03-07 13:48:35,"-57.65010669594106,-36.4532796326624",SIM switch,,
eceb9f5f-8a2d-4a90-914d-573f72375750,984.217.4074x7930,week,energy,True,5G,2025-03-08 08:46:46,"70.30604750070108,134.632853818606",SIM switch,False,
4ef5f86f-e7ee-43af-82db-3d7c408637ff,+1-936-697-2868x5967,main,for,False,LTE,2025-01-27 12:27:39,"50.45555110789124,47.190927187543906",reboot,True,
5989b067-5b70-4ede-ab47-359692d5bbfc,(343)700-2004,water,type,False,LTE,2025-04-28 02:36:44,"-29.830940728575875,2.3789391288959507",reboot,False,
21cae1f5-77d2-4a37-aa1a-8ac29eda8ac5,001-651-954-7610x17725,where,sell,True,LTE,2025-02-15 05:10:52,"-49.43687802417104,178.9813143271178",SIM switch,False,
1b644176-2193-45bd-89d3-70740b0531ff,001-785-529-0570x19695,back,huge,True,WiFi,2025-04-05 11:01:55,"48.940599011456186,-41.79687049051063",reboot,True,
78ace286-3b2d-4c40-8c91-cbfe28f8fed5,878.861.9208x3817,there,son,False,WiFi,2025-02-01 01:04:11,"3.076927424603028,3.6481603223989225",SIM switch,False,
f539e39a-1df2-4870-9bec-640724c6ee8c,943-994-2834x407,role,task,True,WiFi,2025-01-24 00:52:24,"-54.11072526907561,86.58798629768961",SIM switch,True,
c5fac841-df72-46ed-904a-632488b3db00,(584)984-5909x341,between,leader,False,WiFi,2025-01-07 12:55:19,"30.211611151227785,-39.802916638563204",SIM switch,True,
04bad30e-9a03-4905-969d-ca4c6c917a35,581.372.5528x3953,relate,training,True,WiFi,2025-02-03 13:50:01,"47.47469440940583,49.14573903721981",reboot,,
21168601-2b85-41fa-a04d-dbffdf0aa4e1,+1-210-263-9089x97493,rise,heavy,False,5G,2025-04-04 10:52:27,"24.656407264049207,-127.15814027490623",reboot,False,
3f01bc47-ceed-4cbd-9a36-bbbbe157a931,(401)903-2303x716,member,program,True,LTE,2025-03-18 04:19:51,"-11.067821381301968,156.72195242446145",reboot,,
47d37bac-e760-4818-a3bc-5904dde57359,926.322.5096,lead,occur,True,WiFi,2025-01-31 05:08:57,"-25.701785969520657,-176.7677439662617",reboot,,
429007e5-fb90-464e-8998-67e8fb9e0108,5194489984,treat,us,False,WiFi,2025-04-19 01:09:08,"71.6556745269998,69.04916515003819",SIM switch,False,
0020affe-d345-405f-92a2-95853c323c41,+1-276-530-2491x611,clearly,none,False,LTE,2025-04-14 17:39:00,"-59.22239623868731,-43.35480617742263",SIM switch,False,
f94d25a0-9b1c-4555-a5b8-4f3a83a6777c,901-379-3792x4356,professional,some,False,5G,2025-03-20 18:18:47,"15.615333667051672,-72.98810031154565",reboot,True,
