subscriber_location,call_type,called_party,connection_time,cell_identity,geo_coordinates,b_number,calling_party,caller_id,a_number,callee_id,communication_type,originating_number,terminal_id,is_fraud,call_category,bts_id,start_time,tower_location,billable_seconds,terminating_number,call_start,setup_time,call_length,equipment_id,cell_id,duration,tower_id,service_type,call_duration,location,imei,device_id
,,,,,"55.7839,155.5676",4207668240590,,,,,,4845658034491,,False,voice_out,CELL_248,,,,,,2023-10-21T02:58:24.000Z,,,,,,,1896,,IMEI_545139,
,,,,,,7026602088452,,,6818884732510,,video_out,,,False,,,11/09/2023 05:43:52,"-46.0440,-84.5906",64,,,,,,,,CELL_801,,,,,IMEI_710191
"-39.4336,-85.8817",video_in,,,,,,,,4771979699932,6368575527488,,,,False,,CELL_830,,,,,,1696725492,88,,,,,,,,IMEI_827036,
"8.5143,131.5495",,,09/08/2023 08:56:48,CELL_990,,3677378195538,5202475789200,,,,voice_in,,,False,,,,,,,,,,IMEI_259254,,,,,3458,,,
"-61.6174,17.5253",,,2023-05-13 14:33:46,,,,,,5845875161807,4327403106669,,,,False,,,,,,,,,2468,,,,CELL_457,video_in,,,IMEI_716203,
,video_out,1992163787873,,CELL_949,,,,,,,,5133271658434,,False,,,1696769907,,,,,,,,,2415,,,,"-56.3785,-70.7612",,IMEI_637633
,,,2023-05-17T15:46:59.000Z,,"66.6485,-38.2198",,,,,,,2369589640951,,False,,,,,,1531809613386,,,1348,,,,,conference,,,IMEI_797160,
,,2896910487472,,,"85.6346,12.5163",,,,,,voice_out,7859364834260,,False,,,08/15/2023 10:33:00,,,,,,991,,CELL_980,,,,,,IMEI_217081,
,video_out,,,CELL_799,,,,,9805521417474,,,,,False,,,,"81.6163,144.4601",2755,1859855479414,,2023-08-31 06:46:31,,,,,,,,,,IMEI_993704
,,,12/15/2023 09:31:45,,,2425888503807,,5086762918758,,,,,,False,,,,"81.6765,38.7623",1383,,,,,,CELL_535,,,voice_in,,,IMEI_165603,
,conference,,,,,,7105356152405,,,,,,,False,,CELL_548,2023-02-24T02:42:21.000Z,,,3217223529479,,,3574,,,,,,,"45.0635,-84.6520",IMEI_813281,
"-40.6427,-86.5262",,8063517598306,,,,,,6361720345228,,,video_out,,,False,,,,,,,,05/20/2023 14:57:23,,,CELL_940,2762,,,,,IMEI_472342,
"-86.9532,-20.6870",,,,,,,,,,8998501979100,voice_in,5947085645160,,False,,CELL_402,,,,,2023-08-13 21:15:39,,,,,396,,,,,,
,conference,,1696406403,CELL_759,,9010702072917,,,,,,8870441484381,IMEI_924625,True,,,,,,,,,,,,,,,2906,,,
,,,,,,3368586244700,,9780245297037,,,,,,False,,CELL_338,07/19/2023 06:02:01,,,,,,,,,,,voice_out,809,"-29.2259,11.3765",,
,,,05/21/2023 17:46:53,,,,,,8519380363924,,,,IMEI_579490,False,,,,,,1012922298913,,,,,,1782,CELL_512,video_in,,"-12.8974,22.7123",,
,,2094401798972,,CELL_182,"-50.7226,14.1739",,7173779907786,,,,,,IMEI_805659,False,,,,,,,,2023-09-27 00:51:30,189,,,,,voice_out,,,,
,,,,,,7583754061854,,,8303907263527,,,,,False,voice_out,,,"-9.3083,-84.2493",,,03/06/2023 08:35:39,,,IMEI_346301,CELL_408,,,,2401,,,
"18.5929,-69.3464",,,,CELL_160,,7684334631635,,8349364909083,,,,,,False,,,,,2660,,,08/04/2023 23:15:30,,IMEI_767966,,,,video_in,,,,
"-1.7849,-26.9571",,,2023-06-20 01:27:23,,,,,6263258522084,,,,,,False,video_out,CELL_196,,,723,4887609550176,,,,IMEI_998949,,,,,,,,
,,,,,,,,,8740550689559,2821414853992,,,,False,voice_out,CELL_535,2023-04-28 05:53:26,,46,,,,,IMEI_690715,,,,,,"-9.0103,-59.3049",,
,voice_out,,2023-06-11 11:22:09,,,,1277968868047,,,8462710744322,,,,False,,CELL_856,,"-42.5426,93.6381",1682,,,,,,,,,,,,,IMEI_865267
,,,,,,,,,,7353852631120,,9426489196680,,False,,,,,,,,2023-07-12T06:45:55.000Z,1897,,CELL_269,,,voice_in,,"-23.6414,91.5167",,
,voice_out,6018772150257,,CELL_846,"10.4701,24.1950",,,,2986903251276,,,,,False,,,,,2417,,12/18/2023 21:43:15,,,,,,,,,,IMEI_162137,
,,,2023-04-19T11:57:07.000Z,,"-27.0927,38.6500",,,,2955758907322,5159526600023,,,IMEI_946468,False,,,,,1198,,,,,,CELL_729,,,video_in,,,,
,video_in,,,CELL_861,,,,,5284401056828,1449072467614,,,,False,,,1674226457,,,,,,2451,,,,,,,"30.2551,-16.4788",,
"-23.0433,-1.6825",,,,,,,,1574937049468,,8407386715579,,,,False,,CELL_597,,,,,2023-01-16T14:44:17.000Z,,,,,3117,,,,,IMEI_598689,
,,,,,,5795972039235,,,,,,6348027712091,IMEI_789280,False,video_in,,,"-76.6701,-7.3785",,,2023-10-09T01:03:22.000Z,,,,,,CELL_810,,2712,,,
,voice_in,,,,,,,,,,,1242131288496,IMEI_874374,False,,,,,,7975931406340,2023-06-30 03:16:52,,,,,1769,,,,"40.1615,25.9946",,
,,,,,,,,7104172749298,,6627857476512,,,,False,video_in,,1694152243,,,,,,,,CELL_784,77,,,,"69.4363,57.6391",,IMEI_348218
,voice_in,,,,,,1581303248015,,,4462746111613,,,,False,,,,"-0.2459,-84.1333",,,10/12/2023 15:44:52,,,,CELL_904,2068,,,,,,IMEI_667376
,video_in,,,,,,,3061964518237,,,,,,False,,,24/12/2023 19:18:42,,,2457379970707,,,,,,,CELL_520,,2501,"38.5538,-94.1725",,IMEI_482401
"-14.3521,42.3618",,,,,,5822980731500,,,,,,4904267222091,,False,voice_in,,,,,,,03/13/2023 21:37:41,,IMEI_301706,CELL_255,,,,1502,,,
,conference,,,,"21.8877,150.8484",,4032015489997,,,7447414364822,,,,False,,,,,,,,2023-01-11 06:49:03,2621,,,,CELL_907,,,,,
,,,,,"64.9551,-118.8039",,,,,,,9236092745877,,False,,,,,,6955286639977,,1684429131,,IMEI_325393,,,CELL_373,,3535,,,
,,4950054840673,,,,,,1722124008441,,,video_in,,,False,,,,"21.3149,-91.5082",,,2023-02-24T02:34:33.000Z,,,IMEI_173781,,,CELL_261,,236,,,
,,,,,,8468875619274,,,6543446983895,,,,,False,video_in,,1683316707,,,,,,,IMEI_717787,CELL_697,,,,333,"-66.1012,107.0633",,
,video_in,,,,"56.1755,55.1469",,,,6250935538535,2430457254412,,,IMEI_861430,False,,,,,880,,,1681711564,,,,,CELL_701,,,,,
,,,,,,,,,4300200299642,6608752979913,video_out,,IMEI_995526,False,,CELL_407,2023-09-29 08:47:56,,,,,,,,,2326,,,,"-31.4984,43.2343",,
,,,,CELL_333,,5378723664509,8508855035464,,,,video_in,,,False,,,1696913151,,,,,,2782,,,,,,,"48.4142,-5.5639",IMEI_784648,
,,2501917573550,13/05/2023 16:47:29,,"-75.7143,91.1323",,,,,,,7750077209305,,False,,CELL_384,,,,,,,1275,IMEI_406526,,,,voice_out,,,,
,,,2023-11-28 21:57:19,,"11.3418,86.2966",7314329907137,5401628513305,,,,,,,False,video_out,,,,398,,,,,IMEI_884227,CELL_382,,,,,,,
,,8848670866272,1701583884,,,,,,,,,9581799792194,,False,conference,CELL_857,,"4.8720,-167.3287",,,,,1509,,,,,,,,,IMEI_603276
,video_in,,,CELL_123,"-72.9060,11.2230",,,2626920654712,,3188495977525,,,,False,,,,,2112,,04/18/2023 19:39:46,,,IMEI_981077,,,,,,,,
,voice_in,,,,,,,,,8074147812625,,1052773991327,,False,,CELL_720,,,,,30/03/2023 22:31:49,,,,,,,,3411,"80.2361,-91.1230",IMEI_158273,
,,,09/15/2023 10:57:21,,,7098119545878,,,,,video_out,4508265054231,IMEI_217431,False,,,,"-69.9182,-12.2685",,,,,,,,,,,703,,,
"-47.6875,12.6517",video_out,,1696947936,,,,,,,7605218222150,,4417698565433,IMEI_696758,False,,,,,,,,,,,,314,,,,,,
,,,,,,,,8097787328794,,4371036116062,,,,False,voice_in,CELL_630,,"-88.1640,-78.2490",,,,1672688333,,IMEI_870291,,,,,2959,,,
"14.4485,63.5063",,,2023-04-17 13:16:04,,,,,4771018848756,,,video_in,,,False,,,,,,3221249010333,,,,,,,CELL_942,,1279,,,IMEI_157059
,,6833439236888,2023-04-16 20:21:01,CELL_772,,,,,1361879573668,,video_in,,,False,,,,,,,,,,IMEI_326216,,3511,,,,"-32.0445,-34.3930",,
"-4.4870,82.5895",video_out,,,,,6740079622238,,4442876139681,,,,,,False,,,,,341,,03/17/2023 15:06:45,,,,CELL_478,,,,,,IMEI_418697,
"61.7009,49.1637",,,,,,5390717482771,,,1724687783319,,,,,False,,,,,,,,1684348178,,,,,CELL_930,video_in,2022,,IMEI_478876,
"-64.6148,-168.1376",,,2023-11-29T19:14:44.000Z,,,1031696164250,4674261916273,,,,voice_in,,,False,,CELL_706,,,,,,,,,,,,,1694,,,IMEI_410761
,,3735040648644,,,"-86.8495,121.2996",,,,,,video_out,6657306218080,,False,,,,,684,,,21/11/2023 19:03:37,,,CELL_749,,,,,,,
,,,,,,,,,,1594626607223,,5032729941688,,False,,,,,,,2023-09-02T11:49:44.000Z,,,,,3091,CELL_226,,,,,IMEI_756937
"-42.9477,-114.0213",video_in,,,,,8704792123639,7987778137710,,,,,,IMEI_490963,False,,,1674906023,,,,,,,,CELL_420,3050,,,,,,
,,5535547827211,,,"-9.3898,-91.8204",,,,3114783894998,,,,,False,conference,,1690256821,,1440,,,,,,CELL_502,,,,,,,IMEI_262096
,,,,CELL_439,,8254244717880,,,,,,7237241650716,,False,,,02/06/2023 22:30:20,,,,,,2966,IMEI_335200,,,,voice_in,,,,
,,,05/30/2023 09:30:55,,,8076757656480,,9165488829512,,,,,,False,video_out,,,,328,,,,,,CELL_685,,,,,"7.1521,21.4051",,IMEI_802548
,,,,,,,4332726064030,,,,voice_in,,,False,,CELL_238,,"40.8192,-40.0335",3459,3221236924266,25/02/2023 14:07:09,,,,,,,,,,IMEI_875109,
,video_in,,,,,3122894480172,5416569526572,,,,,,,False,,,,,,,,2023-08-08 18:05:55,2144,IMEI_687026,CELL_977,,,,,"23.3362,175.1026",,
"1.9037,-51.0990",,,07/29/2023 16:02:23,,,,,,,8172648408830,,2731335025801,,False,video_out,CELL_183,,,,,,,521,,,,,,,,,IMEI_355552
"63.8428,-170.1459",,,,,,4267690767755,7293826047956,,,,,,IMEI_523747,False,conference,,,,,,,1703952267,,,,2583,CELL_752,,,,,
,video_in,,04/25/2023 14:31:00,CELL_575,"27.2040,-22.1248",,,,1442554513109,,,,,False,,,,,,8231990253033,,,,,,3023,,,,,,IMEI_374947
"-73.7596,-62.2685",conference,,,,,9299883693691,2127766479945,,,,,,IMEI_262910,False,,,,,3484,,,05/01/2023 06:23:17,,,CELL_630,,,,,,,
,,,,CELL_676,"-53.1734,44.6653",6580285702111,,,,,,2731339760255,IMEI_854464,False,,,,,6,,,1694782066,,,,,,,,,,
,,,,,"64.6926,-13.3821",,,,,,video_in,6128681592758,IMEI_981233,False,,CELL_450,1680418018,,,1182993810303,,,,,,993,,,,,,
,,,,,,,,4049413188138,,6806347913671,conference,,,False,,,01/18/2023 13:21:18,"75.3712,-160.2015",,,,,,,CELL_913,78,,,,,,IMEI_301313
,,,,,,,,,9024006713097,,,,IMEI_440068,False,voice_in,,,,943,9449057504716,,2023-02-19 12:42:11,,,,,CELL_394,,,"80.0852,-18.8879",,
,,,,,,,2530644346084,,,1581206906221,,,,False,voice_out,CELL_689,,"-67.2931,-144.4953",,,1681213993,,,IMEI_354815,,1560,,,,,,
"-68.0856,-44.2144",,,,,,3012273930040,7682354409332,,,,video_in,,,False,,,06/20/2023 19:32:26,,,,,,1118,,,,CELL_949,,,,,IMEI_832837
"-43.7931,133.8824",,,,,,7799985542676,6124930874105,,,,voice_out,,IMEI_995330,False,,,,,71,,,1691945719,,,,,CELL_997,,,,,
,,,,,,,3272368870290,,,,,,,False,voice_in,,1691252701,,,6714593795371,,,,,CELL_108,222,,,,"-27.8191,31.0984",,IMEI_237157
,,,2023-07-19 01:56:34,CELL_600,,,5486405381958,,,,voice_in,,,False,,,,"-77.0914,-44.2934",,6919930006147,,,,IMEI_377589,,,,,2080,,,
"-53.9611,56.1412",,,2023-12-05T08:48:01.000Z,CELL_275,,,,,,6657799517701,video_out,3434153300846,,False,,,,,,,,,,IMEI_688782,,,,,2028,,,
,,,,,"50.3542,12.6022",1188414560302,,,,,voice_out,6735473310912,,False,,,22/09/2023 21:18:48,,,,,,,,,3332,CELL_830,,,,,IMEI_244004
"-43.2245,160.7580",,,1700690504,,,,,3808254849805,,,video_in,,,False,,CELL_199,,,,1423522356116,,,,,,,,,1322,,,
,,,,CELL_410,"-20.0300,-97.6443",2348332812339,,4664527760317,,,conference,,,False,,,,,1664,,2023-05-21 03:26:16,,,,,,,,,,,IMEI_370641
"21.8165,19.4072",,,1674778214,,,8662552733943,6654782202016,,,,,,,False,voice_in,,,,,,,,,IMEI_695450,,,CELL_246,,1716,,,
,,7428078300954,10/23/2023 00:14:14,,,,7235860767250,,,,,,IMEI_967163,False,,,,"65.4514,-118.0873",,,,,,,,724,CELL_697,video_in,,,,
"-50.7060,84.4855",conference,6444143186910,,,,,6584982354619,,,,,,IMEI_903519,False,,,,,,,01/10/2023 13:06:29,,,,CELL_854,451,,,,,,
,,,1687134833,,,,,2310730146461,,1874624374190,video_out,,,False,,,,,,,,,,IMEI_763856,,160,CELL_640,,,"-75.0773,-151.4569",,
"22.0027,127.6714",,,,,,,7424487255235,,,1582180991844,,,,False,,CELL_101,,,,,,2023-05-24T08:13:20.000Z,,,,3595,,voice_in,,,,
,,,2023-11-14T08:10:23.000Z,,"61.6112,3.1058",,,,,3748435293287,,6464507105681,,False,,,,,,,,,,,,1321,CELL_226,video_out,,,IMEI_325991,
"-54.0558,-1.1377",voice_out,2024957740958,2023-04-02T18:55:41.000Z,,,,,,1593682892985,,,,,False,,,,,2686,,,,,,CELL_493,,,,,,,IMEI_523397
"-11.5149,-37.3271",,,,,,1703626316849,,,,,,4443582098287,,False,,CELL_699,2023-03-24 23:48:35,,,,,,2073,,,,,voice_in,,,,IMEI_232648
,,3404646427219,,,,,,6164461266291,,,,,,False,voice_in,CELL_177,1674764766,"51.0260,89.5094",270,,,,,IMEI_754020,,,,,,,,
"-42.5878,-128.0813",,,,,,,,,8044723552900,5520349738425,,,,False,,,,,,,,2023-10-23 15:06:10,846,,,,CELL_963,voice_out,,,IMEI_995228,
,,,,CELL_385,,,,,7473072027360,1931860743027,,,,False,voice_in,,,,,,,01/28/2023 12:10:05,910,,,,,,,"21.8446,-110.9876",,IMEI_212854
,,,,,,4028456020637,,,,,,6567891004278,,False,,,1687131592,"-5.6781,55.7555",,,,,,,,381,,voice_out,,,IMEI_363204,
,,2091395399311,,,,,,,,,voice_in,5241536130316,,False,,,2023-09-25 06:34:59,"51.7244,144.3503",2397,,,,,,,,,,,,,IMEI_427951
,,,,,,3027627522042,8934061400342,,,,,,,False,conference,,2023-08-22T23:56:29.000Z,,,,,,,IMEI_606004,,,CELL_574,,1723,"67.3583,-11.1754",,
,,,31/08/2023 17:37:36,,,,5926925117541,,,,voice_out,,,False,,CELL_177,,,912,5468524690891,,,,,,,,,,,IMEI_254421,
,,,,CELL_292,,,,,2730743185618,,,,IMEI_249188,False,video_in,,09/25/2023 22:03:46,,,8336289853518,,,,,,,,,3108,"24.9624,116.5631",,
"38.1970,3.0107",,2606964842433,,,,,,9940601975819,,,,,,False,video_out,CELL_232,04/18/2023 00:47:56,,,,,,,,,,,,2519,,,
,voice_in,,,,,,,,8526136212677,4853745417795,,,,False,,CELL_653,1673839787,"9.0634,25.1800",2707,,,,,IMEI_280794,,,,,,,,
,,,,CELL_590,"26.0171,-160.8861",9937117077001,8811318591059,,,,,,,False,,,04/18/2023 23:34:47,,187,,,,,IMEI_217981,,,,voice_out,,,,
,conference,4787513345143,,CELL_954,,,5667489398230,,,,,,,False,,,,"-36.9567,-127.6758",,,,19/08/2023 19:21:13,2202,,,,,,,,,IMEI_721239
"9.6531,23.9139",,,,,,,,2417817352058,,,,,,False,,,,,,8506856388094,12/03/2023 22:53:06,,2807,,CELL_590,,,conference,,,,
,,,,,"-37.1148,135.8715",4399596602682,,,,,,9769886012535,,True,video_in,,,,,,1678930070,,,IMEI_886069,CELL_322,2581,,,,,,
,,,,,"49.7992,-106.4975",,,,7299486540855,5683147935723,,,,False,,CELL_846,,,2617,,06/24/2023 14:34:07,,,,,,,conference,,,IMEI_840503,
"-6.8822,-128.3326",,,,CELL_966,,,,,,9457778446267,video_in,2880556013197,,False,,,,,228,,1689982635,,,,,,,,,,,IMEI_866951
,,5327023391817,,,"65.8702,5.9222",,,,,,video_in,1012602112122,,False,,,,,,,2023-12-25 04:48:45,,1960,,CELL_527,,,,,,,IMEI_971240
,,,03/14/2023 04:02:21,,,,6419419827418,,,,,,,True,voice_out,,,"29.0216,129.5040",,3222836220453,,,,IMEI_666688,,,CELL_460,,1179,,,
,,,,,,,,9877705656611,,,voice_out,,,False,,CELL_593,2023-11-26T15:59:21.000Z,"-43.6787,149.7430",2123,1717284917061,,,,IMEI_863181,,,,,,,,
,,,2023-05-17T12:36:54.000Z,,,,,,2872694461780,,,,,False,,CELL_182,,"2.5670,-95.4690",,4003741485692,,,,,,,,voice_in,1207,,IMEI_821125,
"71.6426,-75.2492",,9661640047072,,,,,,3897749064493,,,,,,False,,CELL_118,02/10/2023 00:57:41,,,,,,2536,,,,,,,,IMEI_672694,
,,,,,,,3947360620438,,,1191193890111,,,IMEI_487977,False,video_in,,,,1605,,,2023-01-09 05:46:56,,,,,CELL_432,,,"75.0297,40.5848",,
,,,,CELL_152,,,,,,8489249937038,,7293145230297,,False,,,,,2029,,,2023-04-19T15:59:37.000Z,,IMEI_132752,,,,,,"10.5053,138.0287",,
,,,,,,3172301414806,,4111888513560,,,,,,False,video_in,,,,2883,,21/08/2023 16:55:56,,,,,,CELL_543,,,"-17.5210,5.7622",,IMEI_443191
,,,2023-11-20T00:49:36.000Z,,"28.0942,-96.1429",,,,5991242813345,7061939730925,video_in,,,False,,,,,,,,,,IMEI_223013,CELL_554,1423,,,,,,
,,,,CELL_636,,5752966054052,7887219529866,,,,video_out,,,False,,,,,2341,,05/31/2023 16:53:22,,,,,,,,,"-53.6195,-90.6375",,
,,,,,"57.8539,93.2571",,,,,7852401295163,,6076390895778,,False,,CELL_135,2023-10-10 02:33:00,,,,,,1296,,,,,conference,,,IMEI_186748,
,,,02/06/2023 08:37:37,,"-13.5449,70.6109",,6395819273617,,,9050516759885,conference,,,False,,,,,2153,,,,,,,,CELL_456,,,,,IMEI_253570
,voice_in,,,CELL_776,,,,,1916449452651,4108083867947,,,IMEI_650961,False,,,,,,,,1685175220,79,,,,,,,,,
,,,,CELL_119,,,,,9270288673429,,,,,False,video_in,,,,,8769002718250,,09/08/2023 08:25:56,2896,,,,,,,"77.3741,161.9134",,IMEI_181127
"35.2008,-96.5844",conference,,,,,5028373678933,,9130321458272,,,,,IMEI_122924,False,,,,,,,,1689275729,,,,,CELL_759,,3504,,,
,,1453192069331,,,,,,,7078329197777,,,,,False,,,,,,,,2023-10-27 09:25:15,,IMEI_739524,CELL_670,1285,,video_out,,"23.6700,-110.7463",,
,,,,,,2975708841227,8738506814572,,,,,,,False,,CELL_111,,,,,06/01/2023 02:56:14,,,,,,,conference,263,"-71.4465,15.9021",,IMEI_866476
,voice_in,,,,,,,6128391112827,,,,,,False,,,,,1538,7069615702389,01/07/2023 22:12:58,,,,CELL_670,,,,,,,IMEI_788162
,,,,CELL_663,,,,,9494647984838,5709404229309,video_out,,IMEI_508355,False,,,1697775729,"-61.3490,54.7137",,,,,2780,,,,,,,,,
"-20.3009,104.3790",,,,,,,,,8726241280957,5082940864999,voice_in,,,False,,,,,,,,1689248086,,IMEI_404978,CELL_508,1615,,,,,,
,,,,CELL_258,,,,,,,voice_in,6703602411231,,False,,,,"-24.0156,-16.8960",,8066419943036,,03/13/2023 13:09:00,,IMEI_763371,,1529,,,,,,
,,,1684405340,,"-26.6538,27.7858",7330330418218,,3777078494987,,,,,,False,video_out,,,,,,,,,IMEI_302781,,,,,987,,,
,,,,CELL_874,,,6009228642456,,,8132183958801,conference,,,True,,,1681151299,,,,,,,IMEI_551155,,,,,1378,"75.9394,-52.8091",,
"56.5578,-114.9333",,,,,,,,,8670694533714,,,,,False,,CELL_302,,,,3679036066459,,29/07/2023 06:13:13,1055,IMEI_293305,,,,,,,,
,,,,,"-1.9042,-4.9914",,,,,1312142542928,video_out,7842040440000,IMEI_356036,False,,,,,,,,22/06/2023 14:39:36,,,CELL_764,1347,,,,,,
,,8169846722455,2023-06-08 14:57:15,,,,4155841290676,,,,,,IMEI_780760,False,conference,CELL_192,,"51.4449,-60.4881",,,,,,,,,,,2900,,,
,,,,,,6073041624704,7824237711784,,,,,,,False,video_out,,,,,,,02/13/2023 02:28:43,,IMEI_265295,,,CELL_184,,1433,"-0.1696,-37.9667",,
,conference,,,CELL_566,"-15.6226,14.6006",,,,5993697762857,,,,,True,,,,,,9413295089303,,2023-04-29T05:15:11.000Z,,,,3559,,,,,,
,,4042779790372,,,"18.1750,141.5803",,9385553847507,,,,,,,False,,,1694999004,,,,,,1054,IMEI_150418,CELL_282,,,voice_in,,,,
,,,,,,,,,1825386201829,,,,,False,video_out,CELL_689,2023-07-27 02:31:50,,,4756723625078,,,,,,1505,,,,,,IMEI_946386
,,,1676342500,,,,,,,2745398983080,video_out,8223781263966,,False,,,,,,,,,,,,3440,CELL_436,,,"67.8221,1.4244",,IMEI_250811
,,,,,"19.1622,59.4696",,,2517339990446,,,voice_in,,IMEI_928556,False,,,1691882048,,,6850871263414,,,2406,,CELL_976,,,,,,,
,,,1699967230,,,,,,2199175246837,,,,,False,voice_in,,,"73.4723,102.7169",,8204034418528,,,,,,2428,CELL_858,,,,IMEI_108836,
,,,1679264667,,,,,,8737851652038,,,,,False,,CELL_782,,"16.4383,-47.2879",,3856263967702,,,,,,3340,,video_in,,,,IMEI_817680
,,,2023-10-14T15:48:59.000Z,CELL_695,,7472507376152,,,,,,3694277365473,IMEI_219690,False,,,,,1518,,,,,,,,,video_in,,,,
"-4.9765,-67.5711",,6921425318633,04/23/2023 05:53:05,,,,8475192651110,,,,,,,False,,,,,,,,,,,CELL_905,1007,,voice_in,,,IMEI_164366,
,,2060586294689,,,,,,9347848187574,,,voice_in,,,False,,,,"-67.4222,166.5014",,,03/18/2023 10:31:37,,,,,,CELL_842,,2588,,,IMEI_558518
"18.7234,50.5884",video_in,7347926139188,,,,,,5427048461570,,,,,,False,,,1673576088,,2523,,,,,,CELL_879,,,,,,,IMEI_599336
"86.9384,34.4580",,4326607251448,2023-10-31 15:34:24,,,,,,,,video_in,3372589763237,,False,,,,,1049,,,,,IMEI_300916,CELL_232,,,,,,,
"-10.9608,-78.9213",voice_out,,,,,8444686379969,,,2408326642446,,,,,False,,CELL_667,1684165293,,,,,,,,,,,,441,,IMEI_164571,
,,8892397779499,,,"-12.7432,50.8745",,,,,,,6891160695796,,False,,,,,,,,2023-12-25 05:12:14,364,,,,CELL_628,voice_in,,,,IMEI_531544
"-4.9505,-138.5518",,,12/09/2023 14:41:38,,,,,,9780640169447,9501658979435,,,IMEI_536620,False,conference,,,,,,,,,,,,CELL_727,,2391,,,
,voice_out,6842478432100,01/05/2023 14:45:31,,,,,,,,,3870213608840,,False,,,,,1597,,,,,,,,CELL_301,,,"-24.1894,-53.7895",,IMEI_565181
,,,,,"-13.8445,156.3150",,,1323312134547,,,video_in,,IMEI_234648,False,,CELL_615,,,,4682502141095,,2023-07-18T06:46:49.000Z,,,,1119,,,,,,
,video_out,,,,"-77.4427,-133.9275",8933885933719,,4912012665869,,,,,,True,,CELL_684,,,,,,1698854204,,IMEI_213705,,,,,1584,,,
"-60.1785,-117.4723",,,2023-07-15 06:07:22,,,2909575980726,5422534705644,,,,,,,False,voice_out,CELL_682,,,,,,,,,,326,,,,,IMEI_240413,
,,,,CELL_632,,,,6765746133863,,1064041864060,,,IMEI_582395,False,,,,,,,,03/26/2023 13:41:05,2883,,,,,video_out,,"31.1224,-143.3175",,
,video_out,7978383237608,,,"51.6862,141.1816",,,1571696513258,,,,,,False,,CELL_896,,,,,2023-10-29T23:25:53.000Z,,,,,1168,,,,,,IMEI_108329
"-25.6448,104.0705",voice_out,9243994597433,,,,,,7849272973038,,,,,IMEI_743854,False,,,11/02/2023 00:17:12,,,,,,,,,3201,CELL_592,,,,,
,,8763963339093,,,,,,,5335146903159,,voice_out,,IMEI_388912,False,,,,"-55.2771,118.9221",,,06/15/2023 23:22:59,,165,,,,CELL_856,,,,,
,,,2023-10-06T22:20:08.000Z,CELL_575,,,1119048754092,,,,video_out,,,False,,,,,249,4766255568474,,,,,,,,,,"74.2204,-9.5912",IMEI_427345,
,,1152947358248,,CELL_463,,,,,7901818731172,,video_in,,,False,,,,,,,27/04/2023 04:17:29,,,,,,,,1094,"14.9224,-151.0216",IMEI_483097,
,,,,,,,,,,,voice_in,7178913277636,,False,,,,"40.3862,63.3858",,4527896010189,2023-06-22T13:07:48.000Z,,3013,IMEI_223411,CELL_838,,,,,,,
,,,,,,,9961356182086,,,1144475368758,,,,False,conference,CELL_514,,,648,,10/16/2023 00:38:33,,,IMEI_717497,,,,,,"-50.6014,89.4959",,
"24.7544,16.8878",,,,,,1486491710999,9141980684374,,,,,,IMEI_115434,False,,CELL_210,,,,,,31/01/2023 06:55:09,,,,,,,3238,,,
,voice_in,,,,"-19.8590,18.5195",,9637487314494,,,2020924375104,,,,False,,,,,,,,2023-07-01T20:04:30.000Z,,,,,CELL_848,,2844,,IMEI_455399,
,,,,CELL_630,,,,,2442128791968,7600862232347,,,,False,voice_out,,,,,,1700589605,,,IMEI_811533,,2150,,,,"-67.1449,-73.7180",,
,,,,,,,,,6175355832638,8907075088022,conference,,IMEI_990249,False,,,2023-12-04T02:41:58.000Z,,3224,,,,,,,,CELL_701,,,"-40.6071,-10.1788",,
,voice_in,4655760001099,2023-07-13T20:16:22.000Z,,"22.0984,138.7601",,8818494145640,,,,,,,False,,CELL_735,,,,,,,,,,,,,2087,,,
,,3567393141704,,CELL_165,,,,7692874221282,,,voice_in,,,True,,,,,1808,,2023-04-19T03:25:26.000Z,,,,,,,,,"66.2320,-4.5234",IMEI_371131,
,voice_in,3851883104141,1692818153,,,,,,,,,9150157974518,,False,,,,"-43.9544,-8.1768",94,,,,,,CELL_808,,,,,,IMEI_381258,
"-14.3179,-49.5135",voice_out,,05/21/2023 11:06:45,,,,,,1811728440242,,,,IMEI_918932,False,,CELL_194,,,,7003635144751,,,,,,,,,3588,,,
"-88.2880,-150.0246",voice_in,,12/25/2023 02:01:16,CELL_778,,,4543412419269,,,9717644685102,,,,False,,,,,,,,,1012,,,,,,,,,IMEI_854947
"47.9803,72.6463",video_in,,,,,2663548631014,,1498681370677,,,,,,False,,,,,,,,2023-07-16 20:37:47,,,,2121,CELL_195,,,,,
"56.4624,166.0120",,,1688685042,,,,6643884768897,,,,,,,False,video_in,,,,,4571832378664,,,264,IMEI_315844,,,CELL_262,,,,,
,,6029170467186,,,"-20.4871,-80.0884",,,,,,,3874379427290,IMEI_281837,False,,,04/28/2023 20:58:03,,,,,,2943,,,,CELL_237,video_out,,,,
,conference,4099853654775,15/10/2023 02:07:44,,"-9.5175,161.5662",,5428717072357,,,,,,,False,,CELL_471,,,,,,,1273,IMEI_130504,,,,,,,,
,,,2023-09-10 01:14:37,,"21.4549,-47.6825",,,,,1515947289435,,4075568267290,IMEI_723307,False,,,,,,,,,442,,CELL_648,,,voice_in,,,,
