network_type,device_os,platform,bearer_type,geo_coordinates,is_roaming,phone_number,device_type,user_id,msisdn,event_time,action,os_type,os_version,cell_location,transaction_id,event_name,is_fraud,event_type,event_id,terminal_model,tracking_id,home_network,session_id,service_action,connection_type,timestamp,position,access_technology,subscriber_id,roaming_active,device_model,handset,roaming_status,location,log_time,recorded_at
,,iOS 15,,,True,,,3135302868883,,,,,,"-18.1029,-61.9260",,power_on,False,,,Pixel 6,,,be05ac97-8064-409e-b32e-6c84edb5252c,,3G,,,,,,,,,,,01/21/2023 06:32:48
5G,,,,,,9636041260710,,,,,,,,,,,False,power_on,9bae8f7b-a7b2-441b-b8ba-daaad1da3bb9,,,,,,,,"-78.4689,-3.6730",,,,Vivo V25,,True,,,2023-07-28T01:21:10.000Z
,iOS 15,,WiFi,,,,,,6561644583133,23/11/2023 13:54:16,,,,,,power_on,False,,,Realme GT,,False,e55537db-2834-49ac-8ea7-21255765c2a1,,,,,,,,,,,"-72.0978,-15.5836",,
,,,,,,,,,6071055155241,2023-03-11T20:45:19.000Z,,,Android 13,"-83.0434,125.5150",26f068bb-8b99-4802-aa9e-c1a4be25d703,location_change,False,,,Xiaomi Mi 11,,False,,,WiFi,,,,,,,,,,,
,,,,,,,Samsung Galaxy S22,,,2023-03-26T13:00:18.000Z,,Android 12,,"35.4512,126.0865",fb23c75c-9e17-4de7-bd0d-7bd01b5f03b4,,False,,,,,,,,4G,,,,6557302893320,,,,True,,,
,,iOS 16,,"-57.6995,6.1976",,,iPhone 14,,,2023-05-27T02:14:37.000Z,,,,,,,False,,,,,,a1e67ff6-f933-4ae8-a825-fcaec3503fad,power_on,4G,,,,5262474647684,True,,,,,,
WiFi,,,,"-8.7809,-62.8132",,7902573032384,,,,,power_on,,iOS 16,,,,False,,,Realme GT,4a300511-ed9d-4905-8afd-31c9f6ad76f3,,,,,,,,,False,,,,,2023-08-30 15:40:04,
,,,,,,4275875488204,,,,12/28/2023 00:25:15,,,iOS 16,"-30.4983,-154.0752",,,False,location_change,,,a8fab1b7-1146-43da-9fd2-18276f6bcf7b,,,,,,,2G,,,iPhone 13,,False,,,
,,,,,,,,5332015745520,,,,Android 11,,,d70dc877-d4fa-4a34-b8cd-aee50e1ad4b6,app_launch,False,,,,,False,,,,,"-69.4032,-76.7062",3G,,,OnePlus 10,,,,10/02/2023 10:16:33,
,,Android 13,WiFi,,,,,9902174209503,,1699518657,,,,,,,False,,7b0e6530-8086-4190-a0cc-cb24bb017122,,,,,app_launch,,,"58.6035,-166.8904",,,True,Pixel 6,,,,,
,,Android 12,2G,"72.3814,13.4498",,,iPhone 14,,9439876464693,,,,,,,,False,,8d59d958-a46a-433a-a0ff-9d973efb0185,,,,,location_change,,,,,,,,,False,,19/01/2023 02:36:14,
,,,,"58.5679,37.1672",False,,Pixel 7,,7460823899715,,power_on,Android 13,,,d3fd2eed-bcdf-48d9-8c16-50775c7e8d9e,,False,,,,,,,,,2023-03-15 21:52:37,,5G,,,,,,,,
,Android 11,,,,,,,7141140265803,,,,,,,,,False,SIM switch,,,,,95dda0d8-5166-4b3f-8874-78f328c33b32,,,,,WiFi,,False,iPhone 14,,,"-38.6612,169.7854",,2023-02-12 09:46:14
,,,2G,,,2528081510978,Xiaomi Mi 11,,,,,Android 13,,"64.1145,-156.4858",,,False,SIM switch,bb314a1d-4b39-4a13-b0c2-2ca6310b7cc4,,,,,,,,,,,False,,,,,2023-11-12T20:50:23.000Z,
4G,Android 12,,,,,3185982952868,,,,,,,,"-28.0691,-28.7717",,,False,,,,9deb0bbf-eb12-46e1-b950-e89b36077318,,,SIM switch,,2023-12-20T19:49:07.000Z,,,,True,iPhone 14,,,,,
,,Android 12,2G,,,6965504327478,,,,,,,,,,app_launch,False,,,,,,,,,,,,,,,,False,"41.4590,-45.4222",,2023-12-13 18:44:08
,,,,,,,,,,2023-02-16 03:10:41,,,Android 12,"89.9389,-20.3243",,,False,power_on,dd0a65d6-4964-4b22-9fc0-55fb0ca1557b,,,False,,,4G,,,,6079901537855,,,Vivo V25,,,,
,Android 11,,,,,,,,1457783911275,31/01/2023 07:03:58,,,,,,,False,app_launch,,Samsung Galaxy S22,,,,,,,,3G,,,,,True,"50.1709,-163.7485",,
,Android 11,,4G,,,,,,,,,,,,,,True,location_change,,,1a083bc0-0c33-488f-84f1-2253ba471c03,False,,,,1674906781,,,9534999118301,,,Pixel 6,,"60.8364,11.6741",,
,Android 11,,,,,,Vivo V25,,,,SIM switch,,,,,,False,,,,,True,b0e913f8-4971-4a23-9f87-830f94bffc34,,,,,4G,7383935743059,,,,,"54.5549,-111.0140",,2023-10-12 01:05:40
2G,Android 11,,,,,9322078046579,,,,,,,,,,app_launch,False,,,Oppo F21,ed4ce29c-6287-4546-8189-fcdfebcd0ab4,True,,,,,,,,,,,,,1684188275,
,,Android 11,3G,"61.7783,16.4391",,,,,9579597551774,,,,,,,,False,,,,ccadec82-1f5c-4f65-9fed-7872bee75fa9,,,app_launch,,,,,,True,Pixel 6,,,,,2023-01-06T17:32:27.000Z
,,Android 13,,,,8662228926436,,,,,,,,,,,False,,,Pixel 6,,,b4dd27c3-d29a-44d2-a42d-ac10dc6f7422,power_on,,,"74.1213,9.5167",5G,,True,,,,,,01/03/2023 11:43:34
,iOS 15,,WiFi,"-12.7624,-177.4620",,,Vivo V25,,6577624593083,,,,,,,,False,,c9ec38e2-9d33-4d7c-b217-e5e529441a65,,,,,location_change,,05/14/2023 23:47:09,,,,False,,,,,,
,Android 12,,,,,1200499584673,Xiaomi Mi 11,,,,,,,,d6c36238-c4b2-46a1-a4a0-dd3aef539ab9,location_change,False,,,,,,,,,,,WiFi,,,,,False,"71.1860,-62.1762",2023-05-12T03:56:58.000Z,
,,,,,,,,5192226883392,,2023-02-05T07:17:08.000Z,,Android 12,,,d00b2167-7dba-42d3-a7f9-3294b487d031,,False,,,Xiaomi Mi 11,,,,SIM switch,WiFi,,"-53.7743,-176.2487",,,False,,,,,,
,,Android 12,,,,4374052341575,,,,,,,,,,,True,location_change,,,,,d24cba54-9b64-4168-a4bd-340cf1bbb677,,3G,,,,,,Pixel 6,,True,,,01/02/2023 04:26:42
,,,,,True,,,,2662611360073,,,,iOS 16,,,,False,app_launch,,Samsung Galaxy S22,1c68bf3b-b1f7-457e-a969-2de69beca64d,,,,,,,4G,,,,,,"-7.4305,152.3742",02/04/2023 23:14:51,
,,,,,,1279660842853,,,,,,,Android 13,,,,False,app_launch,037908fa-5534-4633-aa8b-0ad536201da8,,,,,,WiFi,,,,,,,Xiaomi Mi 11,False,"-11.1968,-108.3960",04/04/2023 08:36:22,
,,Android 12,,,,,,,1871813857059,,,,,"80.3959,132.8623",,,False,location_change,,,8e5b67c2-8aa0-41df-9410-b9e1de033a17,False,,,4G,28/12/2023 07:45:12,,,,,iPhone 13,,,,,
,,,,,False,9817957589005,,,,,,,,"69.0363,10.2809",,,False,,,iPhone 13,,,a3a16739-1b02-4990-beee-b4f3d0c152a1,power_on,,,,4G,,,,,,,,03/02/2023 22:28:25
,,Android 12,,,True,,,,,2023-03-18 13:33:00,,,,"-6.4322,0.1146",,,False,power_on,495df112-b79a-4f7a-aec5-affe31f1bf2c,Vivo V25,,,,,4G,,,,5780257974171,,,,,,,
,,,WiFi,,,,,,,2023-02-17 12:14:58,,,Android 12,,,,False,,,,,,b720621e-3e87-4fe9-8d54-e3e3cd92b0b7,SIM switch,,,,,7923558527040,,iPhone 14,,True,,,
,,iOS 16,,,,,,,,,,,,"38.0864,-61.1517",,,False,,5aad7e79-40b7-4d3b-8978-242d55734ec3,,,,,location_change,,,,4G,7921701506090,,iPhone 13,,False,,2023-09-01T09:56:19.000Z,
,,,,,,1614706632995,,,,,,iOS 15,,"14.5034,-29.5050",,location_change,False,,,,515efe01-7e86-40db-8e6c-e2f1aacebcfc,,,,,,,,,,,,False,,,03/15/2023 10:25:37
,Android 11,,,"-73.5572,149.0742",,2399866068888,,,,,location_change,,,,,,False,,,,,,364e9548-68e3-496a-b2c7-5907e6193814,,3G,1681217374,,,,,,iPhone 14,False,,,
,,iOS 15,5G,,,,,2723770916031,,,,,,,,,False,app_launch,,,9cbe93ce-a012-433a-9a60-86bdfe7e58b8,True,,,,,,,,,,Vivo V25,,"18.7299,59.4887",,2023-03-11 08:17:16
,,,5G,"8.8498,125.4474",,,Samsung Galaxy S22,,,,app_launch,iOS 15,,,,,False,,,,,,3b604783-d84f-4af2-bef1-36ee7cb31412,,,,,,4290688888781,,,,True,,,2023-11-24 07:02:53
,,,,,,,,4115181782078,,,,,Android 12,"9.0883,150.0186",,app_launch,False,,,,,True,36e0bbb9-3d4c-4554-93f6-903731d8c3e5,,,,,WiFi,,,,iPhone 13,,,,07/19/2023 12:15:55
,,,,,,,,,5962455650592,,power_on,Android 11,,"45.5888,-159.9654",,,False,,,,bc63036a-91f2-41b5-bcd6-e1f0b5ee0791,,,,,2023-10-12T01:23:15.000Z,,4G,,True,Xiaomi Mi 11,,,,,
,,,,"65.8757,44.3357",,,,4120012622109,,,,,iOS 16,,,,False,app_launch,7751fa15-0e9e-47d3-9102-ea6f4a9d6c57,,,,,,4G,,,,,,Pixel 6,,False,,22/03/2023 17:25:00,
3G,,,,,,,Pixel 6,,3817260942159,,,Android 11,,,,,False,power_on,c528748b-42ef-4636-adef-2046ba63dad8,,,,,,,,"-42.6136,-23.4595",,,,,,False,,,01/13/2023 19:23:48
,,,,,,,,,9324354551552,,,,iOS 16,,,location_change,False,,,,,,77e9c660-eb9c-4273-a094-89ebee291701,,,,,,,True,,Xiaomi Mi 11,,"87.2951,145.9687",,1702472801
,,Android 11,2G,"4.8628,-37.0852",,5146006476605,,,,,,,,,,,False,,,,0521ca96-27a4-48fb-b2c5-af063556ca61,,,,,,,,,,iPhone 13,,True,,1673007616,
,Android 13,,,"-64.6970,-40.9894",False,,,,,,,,,,,SIM switch,False,,5b79759d-1dfc-4475-8302-3e43ef0b445a,,,,,,,2023-05-04T21:39:02.000Z,,,9271902945317,,,,,,,
,,,WiFi,,False,,,6201713102887,,,,Android 11,,,43fca717-1519-498b-b60d-2947b997ed7d,power_on,False,,,,,,,,,,"-81.9891,-140.1730",,,,,Samsung Galaxy S22,,,1693331354,
,,,,,,,,,,,,,iOS 16,,,app_launch,False,,,,ab365d67-558b-4dd4-bcf8-f15c9552ede4,False,,,,2023-05-25 17:29:53,,3G,6309385084381,,,Samsung Galaxy S22,,"-60.8981,53.0344",,
,iOS 16,,,,False,1049183949379,,,,,,,,,,,False,app_launch,04df3f20-c02a-41ef-8ee0-6457ec14a14e,,,,,,,2023-07-16T04:53:52.000Z,,2G,,,Samsung Galaxy S22,,,,,
,,,,,True,,,,,,,,,,,power_on,False,,fc61d2ad-0229-4c4f-9ddf-8b39999d8393,,,,,,,04/13/2023 08:01:11,"-89.2289,-24.8483",2G,7477475543486,,,,,,,
,,,,"45.6650,62.7016",False,,,,,,,Android 13,,,b9a4cbfb-3ff7-45dc-84c8-7234fb5b0b68,,False,,,Vivo V25,,,,app_launch,3G,,,,7630033322058,,,,,,2023-03-20T18:13:51.000Z,
2G,,,,,,,,7358270586319,,,,,,,938daff0-222b-48ee-a499-16d9d1ee8c19,,False,,,,,,,location_change,,,,,,,iPhone 13,,True,"-76.0392,7.3982",08/03/2023 17:04:13,
4G,Android 11,,,,,,,,,,,,,,,,False,app_launch,,,a00e2c54-1431-4207-9869-11d5669cde38,,,,,,"61.6501,119.7548",,2553411889724,True,,iPhone 13,,,,2023-02-24 19:35:54
,,Android 12,,,,5136394090337,,,,,,,,,475ba573-2283-4eca-b709-02f02921201e,,False,,,,,,,power_on,5G,,"85.7247,29.8707",,,,iPhone 13,,False,,08/06/2023 17:20:44,
,Android 12,,,,,,,,,1695485597,,,,,,,False,app_launch,,Samsung Galaxy S22,,False,bb5c32b9-050c-4f99-aff5-3994da118162,,,,"-56.3473,-172.8043",2G,3448142236027,,,,,,,
2G,iOS 16,,,,,,,8238807113695,,1688620689,,,,,,,False,power_on,,Xiaomi Mi 11,bbecd507-fae5-4a19-83d0-e4012ce96f7f,,,,,,"41.3838,88.5344",,,True,,,,,,
,,,,"3.0935,-18.3543",,,,,9983736639473,,,,Android 13,,,SIM switch,False,,76cc517a-b77a-4b28-a4ff-fd3e80235c59,,,,,,2G,,,,,True,OnePlus 10,,,,,05/05/2023 02:03:27
,,Android 12,,,,,,,9576241858063,,,,,,6b7a8de3-3820-4f93-8754-98429860a6f1,,False,,,,,,,,,,,WiFi,,,,Pixel 6,False,"13.8491,120.0278",,26/09/2023 22:15:47
4G,,Android 12,,"29.1959,-60.9370",,,,4150642252469,,1684074888,,,,,,,False,,,iPhone 13,5155ed64-2384-40e6-b265-880706db562b,False,,location_change,,,,,,,,,,,,
,,,2G,,,,Vivo V25,,6490784812624,2023-08-13T11:41:52.000Z,,,Android 13,"48.6362,128.1550",a0768d75-7c06-43da-9e07-8844d747ff36,power_on,False,,,,,False,,,,,,,,,,,,,,
,,Android 12,,,,,Oppo F21,8602996399934,,,,,,,,,False,,,,60eb37e3-d4f0-4b9f-8650-2805b7a7699b,,,location_change,,,,3G,,False,,,,"68.5035,-138.8963",,1681276563
5G,,,,"-12.8560,-26.9713",,,,,,,,Android 12,,,,,False,,5107d72a-1cd2-4e38-8961-2b4b68f3b425,,,True,,SIM switch,,2023-02-03 17:19:25,,,3303920515852,,,Pixel 7,,,,
,,,4G,,,8878956770646,Oppo F21,,,,,Android 11,,,3b5eee70-13ef-430d-b302-2d30f33185f4,,False,location_change,,,,False,,,,,"76.0548,-136.6067",,,,,,,,,2023-08-18 02:42:16
3G,,,,,True,,,,,,,Android 13,,,,,False,,9b0bc1c6-401a-4bac-8fec-fdabb6b344d7,,,,,power_on,,,"-89.3681,-34.2068",,6790925886613,,Vivo V25,,,,,07/08/2023 20:55:08
2G,,,,"57.3705,-61.4563",,,,,7070862041128,,,Android 13,,,,,False,app_launch,,,9b93d5c6-2dd9-4bb7-8e0c-05a2d5c6b88c,,,,,,,,,False,,iPhone 14,,,2023-08-18 07:08:33,
3G,,,,,,,,1723158569609,,10/22/2023 16:08:02,,,,,,,False,,,,33a865ac-90ea-458d-9509-b9ca0ad90196,,,,,,"-6.0402,-112.2590",,,,,,False,,,
,,,,,,2311952235207,,,,,location_change,iOS 16,,,,,False,,,Pixel 6,,,,,,2023-05-12 15:26:15,"42.9350,176.3589",5G,,True,,,,,,
,,,3G,,,9873393308817,,,,,,,iOS 16,,,location_change,False,,,,8af47fc4-bfd4-468a-9a6b-e6bcd620c4c4,,,,,1688410015,"-71.3575,54.6727",,,,Realme GT,,False,,,
,,,,"-33.3723,91.9278",,,,6150271326866,,10/18/2023 18:26:53,,Android 13,,,5ab35771-290a-4441-b36e-df439f14e0bf,app_launch,False,,,,,True,,,,,,2G,,,Samsung Galaxy S22,,,,,
,,,2G,,,,,,2448415685982,,app_launch,,Android 11,,c693521f-4635-4055-a726-26b08370726f,,False,,,Vivo V25,,True,,,,,,,,,,,,"42.0609,105.0893",,1673934048
,Android 13,,5G,,,,,,9546668233031,,,,,,,,False,,8d3c795f-63e1-4b22-9a61-b592b36c19d6,,,,,location_change,,05/20/2023 09:26:31,"-17.5047,148.7600",,,False,Pixel 7,,,,,
,iOS 15,,,,,,,,,,,,,,f9c6d5c7-47ba-491e-83b7-90141bb7c971,power_on,False,,,,,,,,,,"-5.8039,-117.3677",WiFi,6100239817502,,,OnePlus 10,False,,,2023-03-31 12:51:47
,,,,,True,,,,3252313791200,,,Android 11,,,64838769-c498-47a9-96d2-5520f4c2afb1,,False,location_change,,,,,,,,,"75.6350,-36.2038",2G,,,Samsung Galaxy S22,,,,,01/26/2023 18:14:00
,,,,,,,,5636534951132,,2023-03-12T22:12:41.000Z,,iOS 16,,,f8cbcbd0-e9eb-4ef7-b60e-b0b85a09e15b,power_on,False,,,,,,,,2G,,"9.6346,129.0078",,,True,,iPhone 14,,,,
,,,,,False,,Realme GT,,3787531910156,,,Android 11,,,,app_launch,True,,0b8a85fe-1c2e-4cf6-8605-2d857e385c09,,,,,,,2023-06-07 10:56:28,,4G,,,,,,"87.4013,34.2474",,
,,,WiFi,,,,,7710792689779,,,,Android 13,,,,,False,,afc6939d-1fa3-481a-978d-87bade249d18,iPhone 13,,True,,app_launch,,,,,,,,,,,01/10/2023 08:45:55,
3G,,,,,,,,,,,SIM switch,Android 12,,,67dd3edb-5b30-4efa-b47c-910b0d815280,,False,,,,,,,,,,,,6100853924957,,,Realme GT,False,"-57.8504,3.0335",,2023-03-13 07:04:11
,,,,,,,Pixel 6,,5678425544955,1682384703,SIM switch,,iOS 16,,7fda165e-1994-4e01-a0a5-49c250761634,,False,,,,,,,,5G,,,,,True,,,,"-43.6518,18.1289",,
,,,4G,,,7565147450860,Pixel 7,,,,power_on,Android 12,,,,,False,,,,,,,,,01/11/2023 21:41:20,,,,,,,True,,,
,,,,,True,,Samsung Galaxy S22,,,10/08/2023 07:51:50,,Android 13,,,0925f433-1d05-4e25-8c68-4eea4e47e100,,False,app_launch,,,,,,,5G,,,,2798041635776,,,,,,,
,,,,,,,OnePlus 10,8625672172438,,,,iOS 16,,,,,False,power_on,,,,,0c008ef5-fc33-474e-bf30-172b17387ae8,,3G,12/12/2023 02:00:38,"-32.8171,32.9313",,,True,,,,,,
3G,,iOS 15,,,,,,,,,,,,,84d11c92-94b4-4fff-8e53-f831025df2e3,,False,,,,,,,app_launch,,,,,3166411726969,False,,Vivo V25,,,06/11/2023 03:34:25,
,,Android 12,,,,5715310035051,,,,1697549539,,,,"-64.0285,-22.6927",,,False,SIM switch,c55835ba-9b6d-42f5-a82b-e1dd1c763498,,,,,,WiFi,,,,,True,,,,,,
WiFi,,,,,,,,3266079701420,,,SIM switch,,,,,,False,,,,,False,bcf6d663-f8c0-4396-904a-182d648efc71,,,2023-02-17T03:07:47.000Z,"60.2442,134.0217",,,,Realme GT,,,,,
,,,2G,,,,Vivo V25,,5732342593143,,,,iOS 16,,,,False,,,,,False,a3aa4336-adc6-4774-8528-37ac86655f98,app_launch,,,"-38.6138,-133.7206",,,,,,,,,1686650078
,,Android 11,,,,1678466612033,,,,,app_launch,,,,,,False,,,iPhone 14,,,,,,,"64.2845,175.6179",3G,,True,,,,,02/03/2023 19:58:33,
,,,,,True,7379296799433,,,,,,Android 13,,,,power_on,False,,,Xiaomi Mi 11,5769791c-7d6c-4572-8370-99aee7d63b71,,,,,2023-04-30 11:54:00,"-58.4473,-79.1028",4G,,,,,,,,
,Android 13,,,,True,,,,,,,,,,,power_on,True,,,Realme GT,,,f568ae34-d237-4f0e-8874-903b1c26d5db,,5G,2023-03-21T02:08:28.000Z,"-14.3806,-179.0592",,6278933724301,,,,,,,
,,,,,False,,OnePlus 10,,,,power_on,Android 13,,"-84.5488,32.1631",,,False,,,,,,23d61bd7-1c34-49f9-b21a-54d5963ed967,,WiFi,,,,8542306990607,,,,,,03/25/2023 04:59:36,
,Android 12,,,,,,,,1901390288771,04/25/2023 11:43:03,,,,,,,False,,,,,False,78edb297-077a-4449-ad98-b40202efe667,power_on,,,,5G,,,,Vivo V25,,"-38.8524,-128.9799",,
2G,Android 11,,,"74.8640,-156.2282",,,,,,,app_launch,,,,9bba0309-e81b-447b-9646-5207d7e74659,,False,,,,,,,,,,,,6326166256430,False,,Oppo F21,,,2023-04-03 14:22:15,
,,,,,,,,,,,,Android 13,,,,,False,,,OnePlus 10,aed965e8-3aba-4776-8765-0c97e1c44214,,,location_change,,02/11/2023 04:20:30,"-58.9901,-60.2840",2G,8185702310969,False,,,,,,
,,,,,,,,,7224870181347,1702647178,,,,"88.4687,124.1395",bf4c04cd-caee-4cf8-aba9-efca2383efab,,False,,,,,,,power_on,,,,5G,,True,iPhone 13,,,,,
,,,,,,,,,3705939676953,,,Android 12,,,,app_launch,False,,,,,True,732b9378-50e9-49ac-9d0b-b1f78d0c0c50,,,,"-8.4986,41.3546",2G,,,,OnePlus 10,,,,2023-07-07 08:54:47
,,,,,,3522095581760,,,,,,iOS 16,,"71.8563,-8.0215",5174f773-397d-49ce-bd48-c654c5173861,,False,,,Samsung Galaxy S22,,,,power_on,,1688298273,,3G,,True,,,,,,
WiFi,,,,,False,9957676488206,Oppo F21,,,,,Android 12,,"-9.1091,-160.6428",,,False,,ac1a76fc-f064-4cfc-a65a-c5c03adaf20f,,,,,location_change,,05/06/2023 16:41:32,,,,,,,,,,
WiFi,,iOS 15,,"-37.1103,-159.6373",,,,,9930615871600,,SIM switch,,,,,,False,,,Realme GT,,,4fd9570c-7a2c-40e3-a4c7-2a8c51bafc49,,,,,,,,,,True,,,03/10/2023 20:24:35
2G,,,,,,,,2769983983667,,,,,iOS 15,,,location_change,False,,,,,,d7c367d8-e184-40ad-99a6-6bece55bd4e7,,,24/01/2023 11:57:28,,,,,,Pixel 6,False,"58.7031,101.3999",,
,,,,"65.0189,150.6020",True,3035311192258,,,,,,,iOS 16,,,,False,,45464d41-c5f0-416b-a85d-11e3c7452315,,,,,power_on,3G,,,,,,Samsung Galaxy S22,,,,,1688155362
,,,,"14.1562,-105.3644",,,,,8272358546875,1684932142,,iOS 15,,,6af20dbd-40ea-44b3-8ff6-373b83256adc,,False,app_launch,,OnePlus 10,,,,,,,,5G,,False,,,,,,
,Android 11,,WiFi,,False,,,,,07/01/2023 19:00:53,,,,"0.7305,105.3206",71e0f021-8e30-4338-9408-a843c1b5dfa9,location_change,False,,,,,,,,,,,,1527878627156,,Vivo V25,,,,,
5G,Android 13,,,,,,OnePlus 10,,,,,,,"0.8887,70.6222",,,False,,f827bc53-5442-4b39-bfe4-9b7bf5920390,,,,,location_change,,,,,7653401400236,,,,True,,07/10/2023 19:13:12,
,,Android 12,,,,,,,,,,,,,,,False,location_change,c586dfb1-8ef3-4c0a-9e2c-23a7f0ab6339,,,,,,,,,WiFi,7244518189492,,Pixel 6,,True,"22.1699,105.9925",2023-07-21T17:15:22.000Z,
,Android 13,,,,,,,5641434870744,,05/05/2023 05:31:33,,,,,,SIM switch,False,,,,,,682a8d48-e292-48cf-9614-ec9d8559e56c,,WiFi,,"64.9406,77.3031",,,,iPhone 13,,False,,,
,iOS 16,,,,,,,,,,,,,"-56.1553,58.2124",,app_launch,False,,,Samsung Galaxy S22,f0004097-1bd9-4231-89a0-4465b9484765,,,,,1691777938,,3G,1575119230517,True,,,,,,
4G,,Android 13,,,True,,,,9079357658382,,,,,"89.0549,-78.2088",76d3680f-5081-4860-b2c8-0bed32646d03,,False,,,,,,,app_launch,,,,,,,Pixel 6,,,,,05/09/2023 17:17:08
,iOS 16,,3G,,False,4838570619305,,,,,app_launch,,,,f7b1abf1-7e1a-46e8-a948-ae1d264fc393,,False,,,,,,,,,,,,,,iPhone 13,,,"-15.4898,71.4492",2023-07-25T17:39:31.000Z,
5G,iOS 16,,,"47.2008,-139.0370",,6336871279358,,,,,SIM switch,,,,,,False,,ead32e91-dd36-4cfe-b3d2-87813a6b5b46,,,,,,,,,,,,,,False,,2023-12-05 02:29:25,
3G,,,,,,,,8596142009532,,1693064649,,,Android 12,,c97081ea-1cb5-4db6-bc7e-eb76b3eebf97,,False,app_launch,,,,,,,,,,,,,,Oppo F21,False,"89.5348,177.6666",,
,Android 12,,,,,,,8374415220496,,,SIM switch,,,,,,False,,,,,,6a602015-6b9b-4803-afe5-2492ec9b13d9,,,,,4G,,,Realme GT,,False,"-41.0943,-87.8084",,1680357157
,,Android 11,4G,"71.2426,152.2771",,,Vivo V25,,1065359179919,2023-06-10T17:56:39.000Z,,,,,,,False,app_launch,2c087d7a-20af-44ca-86bb-d656eb057244,,,,,,,,,,,,,,True,,,
,,,WiFi,,True,7323989139754,,,,,location_change,iOS 16,,,d6871ff0-5de3-4963-909e-ecb11b9597cb,,False,,,,,,,,,06/12/2023 15:03:27,,,,,Realme GT,,,"68.5179,36.7349",,
,,,,,True,8202229140917,,,,,,,Android 11,,,SIM switch,False,,,,a6988b91-0c43-4688-8f1e-e685e7ffec4c,,,,,,"-65.9193,-109.6258",,,,Pixel 7,,,,1678125568,
,iOS 15,,,,,,,4567463740432,,,,,,"42.2548,-25.0760",1e2cae69-02e1-4417-a8e9-add69498329c,power_on,False,,,,,,,,4G,,,,,True,OnePlus 10,,,,,29/05/2023 17:30:48
,,,,,,,Realme GT,2254899012453,,,,,iOS 16,,,,False,,,,5480884d-9b41-4bb7-9a89-a72945968980,,,power_on,,,"58.5530,143.2183",5G,,False,,,,,2023-11-16 11:49:48,
,,,2G,,,,iPhone 13,,,,SIM switch,Android 13,,,b1833d73-d182-4d3c-b3b7-386ee45726b1,,False,,,,,,,,,2023-11-15 19:21:09,,,7582395881859,,,,True,"-65.9605,109.1004",,
,,,5G,,,,iPhone 14,6684630370126,,1702574055,power_on,,,,,,False,,,,d2f54052-1a03-4580-b23a-d1eb72ba30f8,,,,,,,,,False,,,,"71.8614,-175.9811",,
,Android 12,,,,,3671523609692,,,,,,,,"21.0562,149.6365",,,False,,642d17f4-0346-4ead-8289-e01a9ed411ba,,,False,,location_change,,,,WiFi,,,Xiaomi Mi 11,,,,2023-02-18T23:53:23.000Z,
,,,,,True,5626060496003,,,,,power_on,iOS 15,,,,,False,,,,74e52363-b3b8-4759-a4e6-11a49886d8bd,,,,,10/07/2023 08:02:36,,5G,,,Xiaomi Mi 11,,,,,
,Android 11,,,,,,,,,2023-05-06 10:25:56,,,,,f38695d4-5843-427e-9aec-87619fb5e800,app_launch,False,,,iPhone 13,,False,,,,,"51.9366,-4.6894",5G,6220598046244,,,,,,,
,,Android 12,,,,,,,6389966568050,,,,,"-83.1461,-87.9535",,,False,app_launch,,OnePlus 10,3ae9fd67-4ee9-414b-8833-4dcb9a8ff4cf,,,,,,,5G,,9,,,,,2023-07-12T07:39:09.000Z,
,,,,"-4.9407,-143.7922",,,,,,2023-10-16 22:35:56,,,iOS 15,,,,False,,,,,,,power_on,,,,WiFi,1861071710102,,,iPhone 14,True,,,
,Android 12,,,,False,,Pixel 7,4094227856047,,2023-04-11T17:33:46.000Z,power_on,,,,,,False,,,,,,,,,,"55.2901,111.6676",,,,,,,,,
,,Android 12,2G,,,7040712265834,,,,,power_on,,,,ccb536a4-70b8-4dd0-97a1-e25a71a801a7,,False,,,,,,,,,,"-85.6971,52.5284",,,False,,Oppo F21,,,12/26/2023 22:14:15,
,,,,"-67.7027,12.7031",,,,,,,,iOS 15,,,,,False,,,,92c6ab9a-2877-4ed3-bcef-4e34f1e4de6a,,,app_launch,,,,5G,6221253885156,,,Pixel 6,False,,1701509527,
5G,,,,,True,,Pixel 6,,,,,,iOS 16,"64.5889,-160.7098",,location_change,False,,,,,,b2016eac-9c47-4843-963c-e79660fb394f,,,06/04/2023 09:35:05,,,7694034606682,,,,,,,
,,,,,,,,,8229277832060,,,iOS 16,,"81.4746,83.9945",,location_change,False,,,,,False,668a6b6f-9cff-4b03-a122-8d2ae158b3ed,,2G,2023-05-14T12:38:24.000Z,,,,,Pixel 7,,,,,
,Android 13,,,,,,Oppo F21,2043006418900,,1680132669,,,,,d6e9a866-eb44-4b67-a31c-07db50b48e77,,True,,,,,,,SIM switch,2G,,"-68.3394,-178.1334",,,,,,False,,,
,,,5G,,True,3766399767734,,,,,,Android 11,,"73.2828,124.6375",,power_on,False,,f65b3065-aa23-44fc-b2c4-74bcf250632d,,,,,,,,,,,,,Oppo F21,,,,2023-12-28T22:29:28.000Z
,iOS 16,,,,,,Oppo F21,,3526263202253,,,,,,f75cac07-be1d-4650-9006-d205b9490349,location_change,False,,,,,,,,,1680181131,,3G,,,,,True,"-30.8153,141.3698",,
