communication_type,call_type,call_length,geo_coordinates,setup_time,call_duration,tower_location,bts_id,call_category,start_time,callee_id,tower_id,called_party,imei,a_number,terminating_number,equipment_id,cell_id,originating_number,b_number,subscriber_location,terminal_id,location,duration,cell_identity,caller_id,device_id,is_fraud,calling_party,connection_time,call_start,service_type,billable_seconds
,,,"56.9922,99.9723",,,,,,,,,,IMEI_314965,,,,,,4055804464751,,,,,,,,False,2422518956820,,2023-01-11T07:54:12.000Z,,176
voice_in,,,"69.3967,-127.1722",,,,,,,,,,,6339610983059,,,,,5215696733658,,IMEI_909523,,,CELL_273,,,False,,08/16/2023 20:06:28,,,505
voice_in,,,"10.4470,-98.9931",,,,,,,,,,,7710148067464,4807967314842,,CELL_330,,,,IMEI_763767,,854,,,,False,,,2023-06-04T19:04:34.000Z,,
,,,,,,,,,,,CELL_905,,IMEI_571510,,,,,,6788435619608,,,"-1.8064,113.2403",,,,,False,9336452101056,02/12/2023 13:51:22,,,2789
voice_out,,2117,"-10.7200,0.1421",,,,CELL_202,,,,,5733911523047,IMEI_315480,,,,,,,,,,,,,,False,2211088867186,,11/24/2023 17:03:36,,
,voice_in,,,02/06/2023 21:15:18,,"34.8631,-119.9536",CELL_743,,,1279075606631,,,,,,,,,,,,,1419,,1344554741208,IMEI_952713,False,,,,,
,,,,2023-03-23 20:12:13,,,CELL_506,,,,,1122454250609,,,,,,,,,,"-78.4624,99.6955",588,,,IMEI_464192,False,4178979057980,,,,
,,,,03/06/2023 13:12:37,,,,,,2572297627188,,,,,,,,,,,IMEI_343257,"81.3191,152.1691",2952,CELL_400,,,False,4243441092659,,,video_out,
,,755,,15/02/2023 06:15:17,,"-36.8757,117.5651",,voice_out,,,,,,,,,CELL_451,,4193543605708,,IMEI_581654,,,,6669280194028,,False,,,,,
,,,"-7.1806,147.6816",2023-04-30T04:26:06.000Z,,,,,,,CELL_525,8304253974189,,,,IMEI_919386,,,,,,,904,,,,False,5903437467790,,,video_out,
voice_out,,2649,"89.8923,-98.9268",,,,CELL_453,,,,,,,,,,,,8818324551111,,IMEI_979055,,,,,,False,6449885689346,,19/10/2023 06:31:19,,
,video_out,,,10/11/2023 23:36:26,922,,,,,,CELL_312,,,3667191823191,3575781783496,,,,,,,"-17.9964,-119.2211",,,,IMEI_970244,True,,,,,
voice_in,,,,,1075,"-0.3964,-23.2835",,,,,CELL_217,,,,,,,8286531214216,9491088717474,,,,,,,IMEI_652511,False,,1683153059,,,
video_in,,,,,,,CELL_483,,,,,,,,9297647417323,IMEI_738458,,,,,,"30.9928,-2.4824",1775,,3464182272675,,True,,1682375870,,,
,voice_in,,"74.0128,137.1786",,,,,,2023-08-03 02:13:41,,,,,,7858782529422,,CELL_590,8207466488108,,,IMEI_338772,,,,,,False,,,,,1153
,,,,1674897733,,"-61.7373,-104.0174",CELL_376,,,8256643570100,,,,,,,,,,,,,,,8366425987723,IMEI_708506,False,,,,video_out,831
,,,"74.9100,33.1238",2023-11-21T22:52:51.000Z,,,,video_out,,,,6089357128913,,,,,CELL_382,9258693415745,,,,,,,,IMEI_302667,False,,,,,396
,,,,,2214,,,conference,,,,,,,,IMEI_596990,CELL_885,,7741853844336,,,"9.8555,-86.2360",,,1563527492955,,False,,,08/01/2023 20:54:08,,
,,,,,,,,,2023-08-08 06:17:06,5142015524391,CELL_904,,,4499810289485,,,,,,,,"64.9370,10.9705",,,,IMEI_159194,False,,,,conference,3050
voice_out,,,"-39.7264,48.8640",,,,,,,,,,,,1135855964285,,,5730391124024,,,IMEI_142585,,2453,CELL_164,,,False,,,2023-03-02T14:51:53.000Z,,
,,,"-56.1184,40.7152",,,,,,,,,,,5233272722134,,,,,8510438707679,,IMEI_247890,,,CELL_534,,,False,,2023-12-02T22:22:04.000Z,,video_out,2945
,voice_out,2013,,,,,,,,,CELL_100,,,,7448993100654,,,,,"-50.5430,143.5492",IMEI_126349,,,,,,False,8235493873782,,2023-06-04T14:41:36.000Z,,
voice_out,,,,,,,CELL_281,,,,,1861641691164,,,,IMEI_255369,,,,"-70.9916,58.3941",,,,,3620978486814,,False,,01/07/2023 23:03:54,,,3241
,,,,06/07/2023 19:54:59,,,CELL_969,,,8331631898498,,,,6909877701231,,,,,,"-41.2888,161.1581",IMEI_848277,,,,,,False,,,,video_in,2916
,video_out,,,2023-07-24 10:11:47,,,,,,,CELL_570,,IMEI_101330,,,,,,3736526760715,,,"61.0242,167.0410",,,,,False,2313656744563,,,,3060
,,,,,,,,,,,,2513223504481,,4880479277548,,,,,,,,"-32.6986,-68.1189",,CELL_945,,IMEI_321170,False,,2023-06-15T08:55:46.000Z,,conference,3321
,video_in,1913,,,,,,,2023-08-18T04:09:01.000Z,,,1708145657682,,,,,CELL_232,3625848566360,,"41.0607,179.3213",,,,,,IMEI_340900,False,,,,,
,,,,,,,,video_out,07/31/2023 07:13:23,,CELL_820,,,,,,,5619689384553,3305137492395,,,"-78.4062,85.3423",306,,,IMEI_816691,False,,,,,
,,,"10.1087,-174.6368",,2932,,,,,,,,,,2172576304166,,,6380038352514,,,IMEI_343770,,,CELL_257,,,False,,18/12/2023 18:13:26,,voice_in,
voice_out,,,,,,,,,2023-05-16 16:54:14,,,7526628489124,,,,IMEI_243943,CELL_843,,,,,,2036,,1777067447965,,False,,,,,
,,,,,,,,,2023-06-19T14:47:50.000Z,,,,,,4173724779526,IMEI_367534,,,,"-65.1067,-2.6048",,,,CELL_499,,,False,7189854176453,,,conference,2282
,,,,,,,CELL_998,voice_out,2023-09-01T01:20:24.000Z,,,5762280858058,,,,,,4963904882906,,,,"-41.1496,-31.1146",,,,IMEI_129210,False,,,,,2653
video_out,,,,,,,,,,,,,,,,,CELL_867,,2004125358661,,IMEI_643282,,,,,,False,3213073714029,2023-04-04 20:50:15,,,1280
,,,,,,,,,,2765821126683,,,,,,IMEI_873228,CELL_412,,,"-40.2993,91.7418",,,,,8408856220711,,False,,,21/04/2023 01:15:18,video_in,48
,,1958,,,,,,voice_out,,,,,,,8875178855012,,,,,,IMEI_504878,"-52.2330,132.9018",,CELL_904,6162272980597,,False,,,1677273543,,
video_out,,,"-45.4518,-165.0765",1687579585,,,,,,,,1307032756531,,3008976629838,,,,,,,IMEI_659328,,484,,,,False,,,,,
,,576,"27.7594,-148.5425",,,,,,,,,,,,,IMEI_595615,,7105194615039,3110483996281,,,,,,,,False,,27/11/2023 05:06:45,,voice_in,
,,3007,,12/13/2023 08:30:17,,,,voice_in,,,CELL_548,,,,,,,,2114018932452,,,"-43.6443,-153.9110",,,,IMEI_246137,False,6016718674732,,,,
,,3169,"-76.2685,169.6730",2023-10-10 06:33:45,,,CELL_205,voice_out,,,,,IMEI_750297,5125292361290,,,,,6288224381185,,,,,,,,False,,,,,
,,,,,408,,CELL_677,voice_in,,,,,IMEI_203336,,6727826292517,,,,,"11.1637,28.9547",,,,,,,False,6325696945792,,08/04/2023 08:00:26,,
video_in,,,,,,,,,,,,7356195567783,,2189553372852,,,CELL_301,,,"5.8310,50.5517",IMEI_288408,,3076,,,,False,,,06/03/2023 02:03:34,,
,,,,,,,,,,4812847544891,,,,6286046409553,,IMEI_669041,,,,"48.8105,174.2701",,,720,CELL_928,,,False,,,03/19/2023 05:02:13,,
,,923,"78.6684,153.4953",,,,,,,4972100395624,,,,,,IMEI_227212,,,,,,,,CELL_783,1887913879759,,False,,23/01/2023 10:01:27,,voice_out,
,voice_out,,"-20.1764,20.7224",,1499,,,,1673072047,,CELL_565,,,8560975745167,,IMEI_255793,,,1579175141047,,,,,,,,False,,,,,
,video_in,,,,2908,"59.5010,145.9674",,,,9210141518442,CELL_976,,IMEI_323823,,,,,,,,,,,,4954140969648,,False,,,2023-12-25 02:05:25,,
,,,,,1190,,,,,,,,IMEI_651537,,,,CELL_245,,8075624215244,,,"34.7734,30.2777",,,3081750986162,,False,,2023-04-05T10:45:53.000Z,,conference,
,,742,,,,"54.9738,79.8832",,,,,,,IMEI_165764,,2943107890237,,,2992093673434,,,,,,CELL_961,,,False,,,24/04/2023 07:36:27,voice_in,
,video_out,,,,,"64.0242,-72.2208",,,,,CELL_490,2982541419664,IMEI_324996,,,,,,,,,,1407,,,,False,5198797148625,2023-04-17 03:14:32,,,
,,,"42.2466,-54.2831",,,,CELL_676,,08/12/2023 12:41:10,,,,,4056679672781,,,,,3904845407856,,,,2186,,,IMEI_826155,False,,,,video_out,
,voice_out,,,02/10/2023 22:21:58,,,CELL_529,,,1835647335917,,,,,,,,,,,,"-62.3214,-54.2621",,,,IMEI_333598,False,7585941442355,,,,3335
,,,,,,,CELL_230,voice_out,2023-11-21 01:16:51,,,,,3113145600998,1200846768708,,,,,,IMEI_802530,"76.5632,38.3024",,,,,False,,,,,3519
,,,"-74.3827,92.4100",,,,,conference,2023-12-21T18:23:47.000Z,,CELL_629,,,,,,,,9487079645091,,IMEI_246578,,1371,,,,False,7921571686651,,,,
,,,,,,,,voice_in,,,,1934524905068,IMEI_628453,,,,CELL_790,,,"85.3524,124.4238",,,,,,,False,5639813394405,,2023-05-23 22:21:50,,2643
video_in,,902,"47.5919,27.4688",,,,,,,6241252399900,,,,,,,CELL_349,,,,IMEI_625900,,,,4732878684244,,False,,,1698866053,,
,,,,05/05/2023 00:21:57,,"-53.3312,-154.6083",,conference,,2018979871703,,,,,,IMEI_848506,CELL_694,,,,,,2258,,,,False,6757942440251,,,,
,,,"29.0211,112.3184",,1140,,CELL_861,,,9333458281480,,,IMEI_271011,,,,,,,,,,,,,,False,8528212609158,,06/11/2023 20:32:17,video_out,
,,,"13.2020,-173.2032",20/04/2023 15:53:18,,,,video_out,,,,5410605728214,,,,,CELL_611,,,,IMEI_670689,,2514,,6566948629151,,False,,,,,
,,,,,,"-16.0389,-32.3858",,conference,,,,6768652591587,,,,,,,,,IMEI_576915,,,CELL_522,,,False,1771307617161,05/31/2023 05:44:10,,,2266
,,,,,,"-85.5885,82.5984",,video_in,2023-01-11 20:58:16,,,,,,,,,,4568539298389,,IMEI_373889,,,,6397850262986,,False,,,,,2118
,,,"-38.6294,-176.9870",,,,,,2023-05-11T19:02:45.000Z,,,,,,7675112569165,IMEI_423714,CELL_446,,,,,,989,,,,False,4026299407309,,,voice_in,
voice_out,,,,2023-03-27T01:26:03.000Z,1907,,CELL_319,,,,,,,,6271567049747,IMEI_976615,,,,"-38.1330,77.7739",,,,,5376554888343,,False,,,,,
,video_in,,,,,,,,2023-07-01T01:46:37.000Z,9635900965785,,,,,,IMEI_707095,CELL_583,3975471209742,,,,"43.0429,77.0433",,,,,False,,,,,890
,video_in,,,30/09/2023 19:22:23,,,,,,,CELL_107,,,,,,,7854514157055,2665491911002,"-26.6090,115.2146",IMEI_433549,,1408,,,,False,,,,,
,,1722,,1693840304,,,,video_in,,5603089401241,,,,7193729594752,,IMEI_469542,,,,"11.0785,60.1128",,,,,,,False,,,,,
video_in,,2481,"24.5685,-171.4365",,,,CELL_254,,,,,5717320664226,IMEI_867104,,,,,,,,,,,,,,False,6630164808082,2023-03-06T18:41:04.000Z,,,
,,,,,3090,"-42.4899,142.1447",CELL_714,,,,,,IMEI_681896,,,,,,9717534083327,,,,,,,,False,1790642330590,02/10/2023 02:05:21,,voice_out,
,,,,,,,,,,,,3933330211687,,,,,,,,,IMEI_300440,"-33.3412,101.4804",,,2194142557293,,False,,,27/10/2023 21:40:16,voice_in,562
,,,,1693008394,,,,voice_in,,2555806759513,,,,,,,CELL_152,5050038387319,,"78.8282,165.4422",IMEI_224176,,,,,,False,,,,,1861
,,,,,,,,video_out,,3401841014022,,,,8501894686240,,,CELL_900,,,,IMEI_883212,,1973,,,,True,,07/11/2023 22:57:04,,,
video_in,,,"-33.7672,-89.9452",1692012851,,,,,,,,,,,7282461295766,IMEI_323094,,4270619469726,,,,,2918,CELL_909,,,True,,,,,
,voice_out,222,"33.7902,111.6143",,,,,,,,,,,,,IMEI_498803,,,2113917868912,,,,,,7946901193331,,False,,29/01/2023 03:04:45,,,
,,,,2023-04-05T20:44:53.000Z,,"-64.0989,72.5477",,voice_out,,,,,IMEI_847903,,,,,,9566463366517,,,,402,,,,False,7428577197961,,,,
,voice_out,3557,,,,"-59.2712,-100.9519",,,08/09/2023 19:56:26,,,7008762217028,IMEI_120298,,,,CELL_269,,,,,,,,5734106869874,,False,,,,,
,video_in,2328,"33.3636,131.1460",,,,,,,,,,,,6567387109742,,,,,,IMEI_734721,,,CELL_232,,,False,5900484578808,,02/14/2023 09:47:46,,
,,385,,,,,,,,,,,,,,,,4959573172212,7466344434656,,,"-24.2744,175.3949",,CELL_728,,IMEI_927175,False,,2023-11-15 07:00:59,,video_in,
,voice_out,,"-85.1759,-134.9317",1673928391,2174,,,,,,CELL_725,4247694991764,,1663226035695,,,,,,,IMEI_943241,,,,,,False,,,,,
conference,,1530,,,,,,,1694383304,,,,,,4474107963080,IMEI_863903,,8592217931432,,,,"-51.1770,-171.4629",,CELL_379,,,False,,,,,
,,624,,,,,,,,,,8082928392447,,,,,CELL_409,,,,,,,,6783028383129,IMEI_296957,False,,1698783704,,,
,voice_in,3328,"16.3180,111.8847",2023-03-28 12:13:31,,,,,,,CELL_745,,,,7136499191010,IMEI_126235,,,,,,,,,6487010155242,,False,,,,,
,,2164,,,,,,,2023-05-23T06:43:19.000Z,,CELL_525,,IMEI_278103,,,,,,5294162596294,,,"-23.0323,164.1857",,,2454042144716,,False,,,,conference,
,,,,,,,CELL_210,voice_out,05/17/2023 09:13:57,,,,,,,,,,8343249631050,,,"-77.1114,24.7957",1493,,,,False,4869980632663,,,,
video_out,,,,,,"-19.2114,108.6646",,,,,,,,,3778136610764,,,,,,,,,CELL_571,5055964650467,IMEI_811429,False,,,2023-02-09T03:48:18.000Z,,3226
,,2048,,,,"-30.5948,61.1403",,,1694563879,,,,,5459211484255,,,CELL_446,,1172855459672,,,,,,,IMEI_978031,False,,,,video_out,
video_in,,,,,,"-18.2445,13.9431",,,2023-05-01 23:37:20,8033428244364,CELL_482,,IMEI_145066,,,,,,,,,,2461,,8949278128089,,False,,,,,
,voice_out,,"49.6053,-28.9149",,,,CELL_128,,,,,8892093762138,,,,,,9856332930187,,,IMEI_967394,,1122,,,,False,,,1699819924,,
,,3158,,,,,CELL_736,voice_out,,,,,,,,IMEI_251391,,,8263476966210,,,"56.3304,-56.0733",,,6747723250213,,True,,,1695572148,,
,,,,,,,,video_in,,,,,,,,,,,5626717317450,,IMEI_117350,"14.0594,-127.1916",2616,CELL_149,,,False,6862116921473,,10/11/2023 03:43:47,,
,,234,,,,"-14.7793,0.8281",CELL_829,,,,,,,,7061779864462,,,,,,,,,,,IMEI_131353,False,6952875809727,1691362238,,video_in,
,,,,1688389034,,,,voice_in,,,,,,,7895369182066,IMEI_822718,,4228595247342,,"-16.3995,123.0912",,,,CELL_440,,,False,,,,,1831
,,,,,,"81.4754,76.0353",,voice_in,27/03/2023 04:25:30,,CELL_437,,IMEI_400565,,7781502708365,,,,,,,,746,,,,False,2722582678877,,,,
,,,"-57.9665,-161.8762",,3352,,,,,,CELL_208,,,,,,,,8916902448128,,,,,,,IMEI_274521,False,4179318745775,2023-09-10T19:07:08.000Z,,conference,
,voice_out,,,,,,,,2023-09-02 18:17:35,,CELL_167,,,1764383391366,2511428257375,,,,,"-55.5256,100.2129",IMEI_669100,,,,,,False,,,,,3447
,,,,,,,CELL_566,,,2336032031052,,,IMEI_265149,,,,,,,,,,,,,,False,9768781822290,03/06/2023 01:19:16,,voice_out,1303
,,,"-61.7620,22.2217",,,,,,2023-07-13T09:36:16.000Z,,CELL_322,,IMEI_377302,,,,,5883820044302,3706436489849,,,,,,,,False,,,,conference,2812
video_out,,,,,1641,,,,,,,,,,,,CELL_215,5935385021994,4345746202488,"-57.8408,174.7378",IMEI_756029,,,,,,False,,19/10/2023 22:52:47,,,
video_out,,,"35.6456,-0.3481",,,,,,2023-02-23T23:08:18.000Z,,CELL_274,4445232266725,,,,,,,,,,,2588,,7292773251290,,False,,,,,
,,,,,834,,,conference,2023-07-07 04:01:00,,,4554580908903,,,,,,9286657635043,,,,"-20.5068,38.2090",,CELL_435,,IMEI_638919,True,,,,,
,,,,,2498,"17.2063,-58.1141",,video_in,,,,,,,9439563333049,,,,,,IMEI_646227,,,,4467373766050,,False,,2023-03-21T18:36:14.000Z,,,
,conference,,,,,"-7.2484,-9.3556",,,,,,1276719689450,,,,,,9398935727367,,,,,1699,CELL_589,,IMEI_899343,False,,2023-07-28 22:02:20,,,
video_out,,,,,,,,,11/28/2023 08:06:57,,,7031687661622,,,,IMEI_931787,,,,"-72.8259,-37.6238",,,,CELL_364,6749666335537,,False,,,,,1901
,conference,,,,2771,,,,,,CELL_923,,,7797739385096,7551234405045,,,,,,IMEI_451365,,,,,,False,,2023-07-07 20:16:48,,,
,,,,,,"8.3409,-127.9427",,conference,,,,,,,,,CELL_994,,6860596177197,,IMEI_415668,,1541,,2415664101322,,False,,,1680521523,,
conference,,3128,,,,,,,,,,,,,6819727393142,,,,,"58.8788,40.3156",,,,CELL_233,5737392020277,IMEI_430274,False,,2023-10-04T12:33:14.000Z,,,
,video_out,,,,,,,,2023-09-16T23:46:37.000Z,,,3581107291417,,,,IMEI_379285,CELL_538,,,"-16.3138,-96.5445",,,,,4234334672419,,False,,,,,2605
,,2106,,,,,,,2023-03-02T05:02:52.000Z,,CELL_797,,,,,,,4257705595095,2358300388493,"14.3416,-162.8766",IMEI_376689,,,,,,False,,,,video_in,
,,,,,,"14.9418,-63.2243",,video_out,,,,5413638912773,,7201082314143,,,,,,,,,1716,CELL_145,,IMEI_405243,False,,,2023-06-01 21:45:03,,
,,,,,67,,,video_out,,,,6057243749327,IMEI_802252,1217041651773,,,,,,"-66.3242,109.0009",,,,CELL_934,,,False,,,2023-07-12 06:12:34,,
,,,,,,,CELL_920,voice_in,,,,,IMEI_666162,,9744286524911,,,,,,,"-66.1331,-97.4546",,,8964917035296,,True,,,01/21/2023 01:39:41,,3509
,,,,24/09/2023 17:18:00,,,,voice_out,,,,,,,2776788331478,,CELL_425,,,,IMEI_623431,,,,7393299190489,,False,,,,,2646
video_out,,,,,,,,,,,,,,,5975388597333,IMEI_226178,CELL_282,,,"64.5036,62.4155",,,1008,,5717043250539,,False,,,1699360801,,
video_in,,,"-49.0462,-5.7228",,,,,,,,,,,8837797738706,2474859918330,,,,,,,,3314,CELL_312,,IMEI_786891,False,,,2023-09-27 01:07:16,,
,,,,,,"-56.0696,6.1197",CELL_364,,,,,,,,9603441027016,IMEI_755128,,,,,,,652,,5446178029058,,False,,,2023-05-06T04:42:11.000Z,conference,
voice_in,,,"-48.8081,-95.2428",2023-09-16T10:42:22.000Z,,,CELL_572,,,,,,IMEI_808244,1624810900578,2404441874602,,,,,,,,,,,,False,,,,,295
,voice_out,2288,,,,,,,12/02/2023 10:44:33,6516468474136,,,,2260402063273,,IMEI_880447,CELL_186,,,"13.7479,133.9893",,,,,,,False,,,,,
,,,,,21,,CELL_170,,,,,,,3538749462491,8296010830913,IMEI_537061,,,,"-4.5295,-134.0824",,,,,,,False,,1679243560,,video_out,
voice_in,,,,,,"30.5220,85.7360",,,,8322172332525,,,IMEI_957547,,,,CELL_963,,,,,,,,4854979277431,,False,,2023-01-18T10:52:47.000Z,,,3044
,,,"79.1687,-179.4107",2023-05-13 23:06:06,,,,voice_in,,4472564022103,CELL_529,,,,,,,4357155856592,,,,,2956,,,IMEI_750470,False,,,,,
,video_out,3600,,,,,,,2023-02-06T01:45:54.000Z,9192900842917,CELL_794,,,,,,,,,"-16.2506,-76.6946",IMEI_646781,,,,,,False,6007162066408,,,,
video_out,,,"-76.9753,112.6379",,,,,,,4465649306077,CELL_233,,,,,IMEI_491006,,,,,,,3058,,2271532766598,,False,,,11/15/2023 21:49:06,,
,,1850,"-10.7780,149.2093",,,,,,2023-10-08 14:32:07,3467417955639,,,,,,,,9379603545674,,,IMEI_932994,,,CELL_671,,,False,,,,voice_out,
,,,,,2145,,,,,,,,IMEI_516265,,,,,,5657492368806,,,"-32.6397,57.6161",,CELL_536,1589086540790,,False,,2023-05-06T15:20:43.000Z,,,
,video_in,,"-53.7206,-62.5245",2023-03-21T22:12:01.000Z,,,,,,,,,,,,IMEI_303503,CELL_762,6362723153500,2155194048248,,,,,,,,False,,,,,562
,,2716,,2023-10-19T17:32:00.000Z,,,,video_in,,,CELL_471,6350296589648,IMEI_741822,3696135715520,,,,,,,,"68.2014,88.3135",,,,,False,,,,,
,,2371,"76.8360,-177.4352",,,,,,,,CELL_927,,IMEI_664987,5669668732885,2450070838440,,,,,,,,,,,,False,,,16/12/2023 07:07:53,voice_in,
,,,,,2256,,,,2023-12-01 15:12:24,4461745494850,,,,,,IMEI_701343,,5912051474933,,,,"28.4182,-178.3268",,CELL_808,,,False,,,,video_out,
,,139,,,,,,,2023-06-23 22:18:25,8839883493568,,,,,,,CELL_613,,,,,"34.1031,58.6965",,,,IMEI_956608,True,7918591575037,,,voice_in,
,conference,,,,,"60.6674,160.0738",CELL_690,,,,,,,,,IMEI_435951,,1088127006033,3497830961223,,,,2310,,,,False,,2023-08-02T07:36:14.000Z,,,
,voice_out,,,,2119,,,,,3238063843762,,,IMEI_587270,,,,CELL_982,,,,,"-76.6608,-149.3090",,,2606236226297,,False,,,25/09/2023 06:20:19,,
conference,,,,,3568,"-81.4891,70.2040",,,,,CELL_294,,,,,,,7195778636956,1647034861625,,,,,,,,True,,2023-03-26T17:35:02.000Z,,,
,,,,07/31/2023 13:45:42,,,,,,,,9727494872964,IMEI_486701,,,,CELL_150,,,"39.5255,-109.4122",,,,,,,False,1563148448426,,,,3469
video_out,,,"-30.7754,142.7249",,564,,,,07/05/2023 21:32:29,,,,,,9145250942253,IMEI_676796,,,,,,,,CELL_572,7460995923159,,False,,,,,
,,1133,,,,,,voice_out,2023-11-01 07:54:12,,,,,,7260833604412,,CELL_482,,,"-5.8697,-119.1876",,,,,8727287859328,IMEI_318337,False,,,,,
voice_in,,,"89.9666,48.7343",,2822,,,,,,,9635713013404,,,,,CELL_398,,,,IMEI_556527,,,,,,False,4201972516567,1685216133,,,
,,,,,,,,,,5330805469511,,,IMEI_837038,,,,CELL_907,,,,,"33.0637,-85.2908",960,,,,False,1378476462420,,10/01/2023 10:18:09,conference,
,conference,,"-40.3854,36.8123",,614,,,,,,CELL_278,,,,1060699790901,,,2493101556264,,,,,,,,IMEI_107467,False,,,14/04/2023 05:22:30,,
voice_out,,,,,,,,,1701407660,,,1387368854199,,,,IMEI_623720,CELL_810,8333000867925,,"69.8526,-53.1182",,,,,,,False,,,,,3103
video_out,,2887,"-40.0400,-162.9049",,,,CELL_189,,2023-03-10T20:12:17.000Z,,,,,,1935089683037,IMEI_664785,,9066076849375,,,,,,,,,False,,,,,
,,,,,,,,,,,,,,6665341059321,4826524965755,IMEI_388147,CELL_529,,,,,"45.1214,-23.3911",2669,,,,False,,,2023-07-05 20:18:56,video_in,
voice_in,,,"-58.5977,104.7295",,1332,,,,1673938576,3578046512702,,,,,,,,1650584432001,,,,,,CELL_747,,IMEI_304225,False,,,,,
,,300,,,,"-70.0838,55.5905",,video_in,,,,6854885390372,,,,,CELL_690,5900331676377,,,,,,,,IMEI_851383,False,,09/26/2023 09:09:41,,,
,,,,,,"76.6417,-66.4662",,video_out,,3934998460983,CELL_473,,,5622689478453,,,,,,,,,,,,IMEI_475781,True,,,2023-03-31 18:06:18,,1985
,,,,,,"-37.6453,20.8868",,,2023-02-05T10:28:01.000Z,,,5367835164316,,6799153623948,,,,,,,IMEI_230460,,2486,CELL_148,,,False,,,,conference,
,voice_out,,,2023-09-10 05:51:09,,,CELL_101,,,1518945210575,,,,,,,,8492520732108,,,IMEI_806145,,3489,,,,False,,,,,
,,,,,1589,,,,,9235625418006,,,IMEI_705359,,,,,,,"14.8286,-105.6447",,,,CELL_872,,,False,4272740498886,1683508249,,voice_in,
video_out,,,,1682141959,,,,,,,CELL_109,,,,,,,,9727668211235,"-45.2504,175.1182",IMEI_912703,,,,,,False,9477728856487,,,,1971
,voice_in,,"-12.7759,152.0597",1694941685,,,,,,,CELL_285,,,4386176955968,,,,,4711008159400,,,,3343,,,IMEI_220343,False,,,,,
,,,,,3009,,,,,,,,,,,,CELL_661,5086733314918,6574887426617,,,,,,,IMEI_473805,False,,,2023-01-04 05:49:41,voice_in,
,,,,,,,,voice_in,,7219955965234,,,IMEI_940900,,,,CELL_860,,,"57.6022,-124.1621",,,1434,,,,False,5501977126814,1686294867,,,
video_in,,,,,,"88.7905,-125.3442",,,,,,8957067161552,,,,,,5392847587872,,,,,,CELL_972,,IMEI_885304,False,,,2023-07-06T02:15:00.000Z,,2442
video_in,,,,,3380,"-0.8134,-10.6147",,,,7517624916462,CELL_464,,,,,,,,,,,,,,6959786116509,IMEI_918116,False,,22/08/2023 07:28:59,,,
,,,"80.7269,64.9195",,2146,,,,,,,,,,7406273206893,,,,,,,,,CELL_567,,IMEI_542060,False,2736582719068,2023-11-25T01:30:10.000Z,,,
,,,,1691150419,,,,,,,CELL_356,8557782707002,IMEI_225224,,,,,,,"52.1854,32.1567",,,1744,,4012383395094,,False,,,,video_out,
,voice_in,,,01/21/2023 02:13:03,,,,,,,,,,7029910257471,,,,,6473370126568,"67.2099,122.0439",,,,CELL_691,,IMEI_801670,False,,,,,643
,video_in,,,,1044,,,,04/13/2023 21:19:10,,,,,,9657927948886,,CELL_558,9384467973014,,,,,,,,IMEI_664458,False,,,,,
,,,,,,,,voice_out,,,,,,,7082646507753,IMEI_712676,CELL_994,3219061240456,,"1.7860,138.9006",,,2830,,,,False,,2023-10-17T17:37:53.000Z,,,
,,,,,,,,,1687011171,,,9047026973269,,,,IMEI_245314,CELL_974,,,,,"-60.9889,34.0081",,,8387530902920,,False,,,,voice_in,287
video_out,,,,,1519,"14.1746,165.4219",CELL_877,,01/04/2023 02:46:01,,,4712788698887,,,,,,,,,IMEI_633965,,,,,,False,9607509839357,,,,
,conference,,,,,,,,2023-04-03T01:29:45.000Z,,,,,6650223344126,,,,,6470530723944,,IMEI_194839,"-42.0481,52.5429",939,,,,False,,,,,
,,,,,,"85.7553,-79.5603",,,,,CELL_777,1737913719043,,,,,,,,,,,,,,IMEI_315259,False,4446971953256,,2023-07-18T06:18:14.000Z,video_in,37
,video_out,,,,3470,,,,2023-03-05 10:58:35,3005193442023,CELL_171,,,,,,,,,"78.6932,127.2025",,,,,,IMEI_654504,False,6994161020322,,,,
,,,,,,,,video_in,,,,,IMEI_538548,,,,,9031978693910,6532693298021,"21.7322,-17.8742",,,,CELL_254,,,False,,,2023-10-29 14:13:04,,3216
,,,,,,,CELL_288,voice_in,,3869807560192,,,IMEI_841538,,,,,,,,,,81,,,,False,1306024940522,2023-05-30 15:00:00,,,
,,,"55.7839,155.5676",2023-10-21T02:58:24.000Z,1896,,CELL_248,voice_out,,,,,IMEI_545139,,,,,4845658034491,4207668240590,,,,,,,,False,,,,,
video_out,,,,,,"-46.0440,-84.5906",,,11/09/2023 05:43:52,,CELL_801,,,6818884732510,,,,,7026602088452,,,,,,,IMEI_710191,False,,,,,64
,video_in,88,,1696725492,,,CELL_830,,,6368575527488,,,IMEI_827036,4771979699932,,,,,,"-39.4336,-85.8817",,,,,,,False,,,,,
voice_in,,,,,3458,,,,,,,,,,,IMEI_259254,,,3677378195538,"8.5143,131.5495",,,,CELL_990,,,False,5202475789200,09/08/2023 08:56:48,,,
,,2468,,,,,,,,4327403106669,CELL_457,,IMEI_716203,5845875161807,,,,,,"-61.6174,17.5253",,,,,,,False,,2023-05-13 14:33:46,,video_in,
,video_out,,,,,,,,1696769907,,,1992163787873,,,,,,5133271658434,,,,"-56.3785,-70.7612",2415,CELL_949,,IMEI_637633,False,,,,,
